Date,pm10ltp,pmfine
23-Aug-2016 13:00,12.4,5
23-Aug-2016 14:00,10.1,5.4
23-Aug-2016 15:00,10.9,5.3
23-Aug-2016 16:00,12.2,5.6
23-Aug-2016 17:00,11.2,5.4
23-Aug-2016 18:00,9.3,4.8
23-Aug-2016 19:00,8.3,5.4
23-Aug-2016 20:00,6.9,4.6
23-Aug-2016 21:00,19.2,5.7
23-Aug-2016 22:00,3.9,2.6
23-Aug-2016 23:00,3.3,2.9
24-Aug-2016 00:00,3.4,3.1
24-Aug-2016 01:00,5.2,4.5
24-Aug-2016 02:00,5,4.4
24-Aug-2016 03:00,6,4.6
24-Aug-2016 04:00,8.3,5.2
24-Aug-2016 05:00,11.1,5.5
24-Aug-2016 06:00,11.6,6.4
24-Aug-2016 07:00,10.8,6.9
24-Aug-2016 08:00,7.6,5.7
24-Aug-2016 09:00,11.3,5.5
24-Aug-2016 10:00,10.9,5
24-Aug-2016 11:00,9,4.5
24-Aug-2016 12:00,9.4,4.5
24-Aug-2016 13:00,10.8,4.7
24-Aug-2016 14:00,11.6,4.8
24-Aug-2016 15:00,12.6,4.8
24-Aug-2016 16:00,15,4.9
24-Aug-2016 17:00,9.3,4.8
24-Aug-2016 18:00,10.8,4.8
24-Aug-2016 19:00,20.7,5.6
24-Aug-2016 20:00,13.8,5.6
24-Aug-2016 21:00,8.8,4.6
24-Aug-2016 22:00,7.8,4.3
24-Aug-2016 23:00,10.6,5.2
25-Aug-2016 00:00,11.1,5.9
25-Aug-2016 01:00,10.7,7
25-Aug-2016 02:00,8.6,5.6
25-Aug-2016 03:00,8.2,5.8
25-Aug-2016 04:00,10.8,6.4
25-Aug-2016 05:00,15.3,6.8
25-Aug-2016 06:00,11.4,6
25-Aug-2016 07:00,12.6,6.7
25-Aug-2016 08:00,13.2,6.7
25-Aug-2016 09:00,20.5,7.3
25-Aug-2016 10:00,14.5,6.1
25-Aug-2016 11:00,8.1,4.4
25-Aug-2016 12:00,7.9,3.4
25-Aug-2016 13:00,7.8,3.6
25-Aug-2016 14:00,11.2,5.2
25-Aug-2016 15:00,12.5,5.7
25-Aug-2016 16:00,15.7,8.4
25-Aug-2016 17:00,11.2,7.6
25-Aug-2016 18:00,8.4,6.9
25-Aug-2016 19:00,7.3,5.8
25-Aug-2016 20:00,6.2,4.7
25-Aug-2016 21:00,6,5
25-Aug-2016 22:00,5.6,4.6
25-Aug-2016 23:00,6,5.1
26-Aug-2016 00:00,5.6,4.7
26-Aug-2016 01:00,5.8,4.8
26-Aug-2016 02:00,4.8,4.1
26-Aug-2016 03:00,5.1,4.3
26-Aug-2016 04:00,6.5,5.4
26-Aug-2016 05:00,6.8,5.8
26-Aug-2016 06:00,8.5,6.2
26-Aug-2016 07:00,7.5,5.3
26-Aug-2016 08:00,6.6,5.3
26-Aug-2016 09:00,6.6,5
26-Aug-2016 10:00,6.8,5.2
26-Aug-2016 11:00,5.7,4.3
26-Aug-2016 12:00,7.2,4.8
26-Aug-2016 13:00,6.8,4.7
26-Aug-2016 14:00,7.3,4.9
26-Aug-2016 15:00,7,4.7
26-Aug-2016 16:00,7.7,4.9
26-Aug-2016 17:00,7.5,5
26-Aug-2016 18:00,10,5.9
26-Aug-2016 19:00,19,7.5
26-Aug-2016 20:00,13.8,8.7
26-Aug-2016 21:00,9,6.5
26-Aug-2016 22:00,6.1,4.6
26-Aug-2016 23:00,6.1,4.9
27-Aug-2016 00:00,5.8,4.6
27-Aug-2016 01:00,4.8,4.1
27-Aug-2016 02:00,4.8,4.2
27-Aug-2016 03:00,5.6,4.7
27-Aug-2016 04:00,5.5,4.7
27-Aug-2016 05:00,5.9,4.8
27-Aug-2016 06:00,6.4,5.1
27-Aug-2016 07:00,6.1,4.9
27-Aug-2016 08:00,6.1,5
27-Aug-2016 09:00,5.8,4.6
27-Aug-2016 10:00,5.9,4.3
27-Aug-2016 11:00,7.5,4.8
27-Aug-2016 12:00,6.7,4.5
27-Aug-2016 13:00,5.6,4.3
27-Aug-2016 14:00,5.5,3.9
27-Aug-2016 15:00,6.2,4.2
27-Aug-2016 16:00,6.9,4.3
27-Aug-2016 17:00,4.1,3.2
27-Aug-2016 18:00,2.7,2.4
27-Aug-2016 19:00,2.9,2.5
27-Aug-2016 20:00,3.8,3
27-Aug-2016 21:00,4,3.3
27-Aug-2016 22:00,5.5,3.8
27-Aug-2016 23:00,6.3,4.5
28-Aug-2016 00:00,10.7,5.8
28-Aug-2016 01:00,9.1,5.7
28-Aug-2016 02:00,7.9,5.3
28-Aug-2016 03:00,6.1,4.4
28-Aug-2016 04:00,5.4,3.9
28-Aug-2016 05:00,7,4.6
28-Aug-2016 06:00,8.1,4.9
28-Aug-2016 07:00,8.7,5.3
28-Aug-2016 08:00,7.8,5.6
28-Aug-2016 09:00,9,6.4
28-Aug-2016 10:00,10.6,7.3
28-Aug-2016 11:00,9.6,7.4
28-Aug-2016 12:00,6.2,4.8
28-Aug-2016 13:00,6.4,5
28-Aug-2016 14:00,3.5,2.9
28-Aug-2016 15:00,3.8,2.6
28-Aug-2016 16:00,3.7,2.7
28-Aug-2016 17:00,4.3,2.8
28-Aug-2016 18:00,3.9,2.2
28-Aug-2016 19:00,5.8,3.2
28-Aug-2016 20:00,4.9,2.3
28-Aug-2016 21:00,4.1,1.8
28-Aug-2016 22:00,3.9,1.8
28-Aug-2016 23:00,3.3,1.7
29-Aug-2016 00:00,2.3,1.5
29-Aug-2016 01:00,1.8,1.4
29-Aug-2016 02:00,2.5,1.7
29-Aug-2016 03:00,5.7,2.2
29-Aug-2016 04:00,3.5,1.9
29-Aug-2016 05:00,6.3,2.6
29-Aug-2016 06:00,6.8,3.1
29-Aug-2016 07:00,8.2,3.8
29-Aug-2016 08:00,6.6,3.6
29-Aug-2016 09:00,6.1,3.2
29-Aug-2016 10:00,7.8,3
29-Aug-2016 11:00,6.7,2.5
29-Aug-2016 12:00,6.4,2.4
29-Aug-2016 13:00,7.5,2.6
29-Aug-2016 14:00,7.5,2.9
29-Aug-2016 15:00,6.7,3
29-Aug-2016 16:00,3.5,2
29-Aug-2016 17:00,3.6,2
29-Aug-2016 18:00,2.9,1.8
29-Aug-2016 19:00,3,1.8
29-Aug-2016 20:00,2.5,1.3
29-Aug-2016 21:00,2.4,1.5
29-Aug-2016 22:00,2.4,1.7
29-Aug-2016 23:00,3.7,1.8
30-Aug-2016 00:00,2.3,1.3
30-Aug-2016 01:00,2.4,1.4
30-Aug-2016 02:00,2.8,1.5
30-Aug-2016 03:00,2.2,1.4
30-Aug-2016 04:00,2.5,1.5
30-Aug-2016 05:00,7.1,2.3
30-Aug-2016 06:00,4.6,2.1
30-Aug-2016 07:00,8.4,2.8
30-Aug-2016 08:00,7.1,2.5
30-Aug-2016 09:00,11.6,4.1
30-Aug-2016 10:00,5.2,1.8
30-Aug-2016 11:00,6.6,1.8
30-Aug-2016 12:00,3.8,1.4
30-Aug-2016 13:00,4.7,1.7
30-Aug-2016 14:00,3.9,1.7
30-Aug-2016 15:00,3.4,1.3
30-Aug-2016 16:00,5.7,1.8
30-Aug-2016 17:00,3.2,1.3
30-Aug-2016 18:00,5.1,1.7
30-Aug-2016 19:00,25.1,5.5
30-Aug-2016 20:00,14.2,4.7
30-Aug-2016 21:00,11.7,4.7
30-Aug-2016 22:00,6.7,2.7
30-Aug-2016 23:00,6.7,2.4
31-Aug-2016 00:00,3.9,1.9
31-Aug-2016 01:00,4.1,2.2
31-Aug-2016 02:00,3.1,1.9
31-Aug-2016 03:00,3,1.8
31-Aug-2016 04:00,4.1,2
31-Aug-2016 05:00,5.6,2.8
31-Aug-2016 06:00,12.2,3.6
31-Aug-2016 07:00,8.4,2.7
31-Aug-2016 08:00,8.2,2.5
31-Aug-2016 09:00,6.2,2.2
31-Aug-2016 10:00,8.2,2.3
31-Aug-2016 11:00,4.9,1.8
31-Aug-2016 12:00,5.1,1.8
31-Aug-2016 13:00,5.6,1.8
31-Aug-2016 14:00,5.5,1.9
31-Aug-2016 15:00,4.1,1.6
31-Aug-2016 16:00,3.9,1.6
31-Aug-2016 17:00,3.9,1.6
31-Aug-2016 18:00,8.2,2.5
31-Aug-2016 19:00,13.4,4
31-Aug-2016 20:00,15.7,4.7
31-Aug-2016 21:00,17.1,5.8
31-Aug-2016 22:00,11.7,4.1
31-Aug-2016 23:00,8.4,3.1
01-Sep-2016 00:00,9.5,3.6
01-Sep-2016 01:00,7.4,3
01-Sep-2016 02:00,7.4,2.9
01-Sep-2016 03:00,7,2.8
01-Sep-2016 04:00,8.6,3.2
01-Sep-2016 05:00,8.1,3.6
01-Sep-2016 06:00,6.8,3.3
01-Sep-2016 07:00,10,3.7
01-Sep-2016 08:00,15.7,4.4
01-Sep-2016 09:00,12.1,3.7
01-Sep-2016 10:00,8,2.7
01-Sep-2016 11:00,11.3,2.8
01-Sep-2016 12:00,5.1,2
01-Sep-2016 13:00,4.8,1.9
01-Sep-2016 14:00,4.7,1.8
01-Sep-2016 15:00,6.8,2
01-Sep-2016 16:00,4.1,1.5
01-Sep-2016 17:00,6,1.8
01-Sep-2016 18:00,14.3,3
01-Sep-2016 19:00,13.5,3
01-Sep-2016 20:00,9.7,2.9
01-Sep-2016 21:00,4.9,2.2
01-Sep-2016 22:00,4.3,2.6
01-Sep-2016 23:00,3.8,2.2
02-Sep-2016 00:00,3.7,2.2
02-Sep-2016 01:00,4.4,2.4
02-Sep-2016 02:00,4.4,3.3
02-Sep-2016 03:00,3.7,3
02-Sep-2016 04:00,2.8,2.4
02-Sep-2016 05:00,2.4,2.1
02-Sep-2016 06:00,1.9,1.7
02-Sep-2016 07:00,2.8,2
02-Sep-2016 08:00,2.4,1.9
02-Sep-2016 09:00,2.3,1.8
02-Sep-2016 10:00,2.4,1.6
02-Sep-2016 11:00,2.1,1.4
02-Sep-2016 12:00,2.6,1.4
02-Sep-2016 13:00,2.2,1.5
02-Sep-2016 14:00,2.5,1.7
02-Sep-2016 15:00,2.6,1.9
02-Sep-2016 16:00,3,1.8
02-Sep-2016 17:00,3.2,2
02-Sep-2016 18:00,3.4,2
02-Sep-2016 19:00,3.6,2.3
02-Sep-2016 20:00,4.3,2.8
02-Sep-2016 21:00,3.9,2.5
02-Sep-2016 22:00,3.5,2.4
02-Sep-2016 23:00,3.8,2.4
03-Sep-2016 00:00,3.8,2.3
03-Sep-2016 01:00,4.8,2.9
03-Sep-2016 02:00,5.6,3.2
03-Sep-2016 03:00,5.1,2.9
03-Sep-2016 04:00,5.7,3.1
03-Sep-2016 05:00,5.9,3.3
03-Sep-2016 06:00,7.7,3.6
03-Sep-2016 07:00,7.4,3.3
03-Sep-2016 08:00,3.6,2
03-Sep-2016 09:00,4.9,2
03-Sep-2016 10:00,4.3,2
03-Sep-2016 11:00,3.5,1.7
03-Sep-2016 12:00,5.2,2.7
03-Sep-2016 13:00,6.5,3
03-Sep-2016 14:00,6.3,3.3
03-Sep-2016 15:00,6,3.5
03-Sep-2016 16:00,4.9,2.7
03-Sep-2016 17:00,4.5,2.7
03-Sep-2016 18:00,2,1.3
03-Sep-2016 19:00,2.6,1.8
03-Sep-2016 20:00,2.7,1.9
03-Sep-2016 21:00,1.6,1.3
03-Sep-2016 22:00,1.9,1.5
03-Sep-2016 23:00,2.8,1.9
04-Sep-2016 00:00,2.7,1.8
04-Sep-2016 01:00,3,1.9
04-Sep-2016 02:00,3,1.8
04-Sep-2016 03:00,3.6,2.2
04-Sep-2016 04:00,4.1,2.7
04-Sep-2016 05:00,4.3,3
04-Sep-2016 06:00,3.7,2.9
04-Sep-2016 07:00,3.8,2.9
04-Sep-2016 08:00,4,2.8
04-Sep-2016 09:00,5,3
04-Sep-2016 10:00,6.1,3.5
04-Sep-2016 11:00,7.4,3.3
04-Sep-2016 12:00,6.1,2.1
04-Sep-2016 13:00,5.4,1.9
04-Sep-2016 14:00,4.1,1.7
04-Sep-2016 15:00,4.5,1.7
04-Sep-2016 16:00,4.5,1.8
04-Sep-2016 17:00,4.2,1.7
04-Sep-2016 18:00,5.3,1.8
04-Sep-2016 19:00,8.8,2.5
04-Sep-2016 20:00,11.7,3.3
04-Sep-2016 21:00,11.1,3.5
04-Sep-2016 22:00,12.2,4.4
04-Sep-2016 23:00,9.4,3.6
05-Sep-2016 00:00,5.6,2.1
05-Sep-2016 01:00,4.6,1.8
05-Sep-2016 02:00,3.4,1.4
05-Sep-2016 03:00,3,1.1
05-Sep-2016 04:00,3.4,1.3
05-Sep-2016 05:00,4.3,1.5
05-Sep-2016 06:00,7.2,2.5
05-Sep-2016 07:00,11.8,3.2
05-Sep-2016 08:00,10.9,2.8
05-Sep-2016 09:00,5.1,2
05-Sep-2016 10:00,5.4,3.7
05-Sep-2016 11:00,3.7,1.8
05-Sep-2016 12:00,2.3,1
05-Sep-2016 13:00,2,0.9
05-Sep-2016 14:00,3.2,1
05-Sep-2016 15:00,2.1,1
05-Sep-2016 16:00,1.8,1
05-Sep-2016 17:00,2.8,1.2
05-Sep-2016 18:00,5.6,2
05-Sep-2016 19:00,11.7,3.7
05-Sep-2016 20:00,10.9,3.7
05-Sep-2016 21:00,14.1,5
05-Sep-2016 22:00,20.7,8.2
05-Sep-2016 23:00,12.9,5
06-Sep-2016 00:00,8,3.6
06-Sep-2016 01:00,5.4,2.4
06-Sep-2016 02:00,6.4,2.3
06-Sep-2016 03:00,6.7,2.7
06-Sep-2016 04:00,5.3,2.2
06-Sep-2016 05:00,12,3.2
06-Sep-2016 06:00,12.2,3.2
06-Sep-2016 07:00,9.9,2.8
06-Sep-2016 08:00,12.4,2.9
06-Sep-2016 09:00,14.3,2.8
06-Sep-2016 10:00,14.2,2.9
06-Sep-2016 11:00,12.4,2.7
06-Sep-2016 12:00,,
06-Sep-2016 13:00,,
06-Sep-2016 14:00,,
06-Sep-2016 15:00,,
06-Sep-2016 16:00,,
06-Sep-2016 17:00,,
06-Sep-2016 18:00,,
06-Sep-2016 19:00,,
06-Sep-2016 20:00,,
06-Sep-2016 21:00,,
06-Sep-2016 22:00,,
06-Sep-2016 23:00,,
07-Sep-2016 00:00,,
07-Sep-2016 01:00,,
07-Sep-2016 02:00,,
07-Sep-2016 03:00,,
07-Sep-2016 04:00,12.2,4.3
07-Sep-2016 05:00,23.2,6.2
07-Sep-2016 06:00,33.9,9.2
07-Sep-2016 07:00,27.7,4.8
07-Sep-2016 08:00,,
07-Sep-2016 09:00,,
07-Sep-2016 10:00,10,2.4
07-Sep-2016 11:00,9.7,2.7
07-Sep-2016 12:00,9.6,2.6
07-Sep-2016 13:00,8.4,2.5
07-Sep-2016 14:00,9.3,2.8
07-Sep-2016 15:00,9.1,2.8
07-Sep-2016 16:00,5.8,2.4
07-Sep-2016 17:00,7.4,2.9
07-Sep-2016 18:00,9.2,3.4
07-Sep-2016 19:00,10.8,3.9
07-Sep-2016 20:00,13.8,4.9
07-Sep-2016 21:00,23.1,7
07-Sep-2016 22:00,28.7,10.5
07-Sep-2016 23:00,20.3,8
08-Sep-2016 00:00,20.1,8.2
08-Sep-2016 01:00,12.3,5.2
08-Sep-2016 02:00,10.3,4.6
08-Sep-2016 03:00,11.4,4.8
08-Sep-2016 04:00,9.1,4.5
08-Sep-2016 05:00,11.9,5.1
08-Sep-2016 06:00,18.7,6.2
08-Sep-2016 07:00,16.6,5.8
08-Sep-2016 08:00,13.3,5
08-Sep-2016 09:00,13.4,4.7
08-Sep-2016 10:00,13.3,4
08-Sep-2016 11:00,14,3.8
08-Sep-2016 12:00,9.9,3.3
08-Sep-2016 13:00,12,3.5
08-Sep-2016 14:00,14.7,3.8
08-Sep-2016 15:00,9.6,3.1
08-Sep-2016 16:00,8,2.9
08-Sep-2016 17:00,8.7,3.1
08-Sep-2016 18:00,9.8,3.5
08-Sep-2016 19:00,8.7,3.6
08-Sep-2016 20:00,11.9,4.3
08-Sep-2016 21:00,15.6,5.1
08-Sep-2016 22:00,11.9,3.8
08-Sep-2016 23:00,18.4,6
09-Sep-2016 00:00,18.8,6.7
09-Sep-2016 01:00,18.2,6.9
09-Sep-2016 02:00,15.6,6
09-Sep-2016 03:00,15.8,5.6
09-Sep-2016 04:00,20.7,6.4
09-Sep-2016 05:00,19.2,6.3
09-Sep-2016 06:00,23.1,7
09-Sep-2016 07:00,21.6,6.4
09-Sep-2016 08:00,13.4,4.1
09-Sep-2016 09:00,16.5,4.4
09-Sep-2016 10:00,16.5,3.7
09-Sep-2016 11:00,9.5,2.4
09-Sep-2016 12:00,6.6,1.9
09-Sep-2016 13:00,5.3,1.5
09-Sep-2016 14:00,5.1,1.3
09-Sep-2016 15:00,4.9,1.5
09-Sep-2016 16:00,3.8,1.1
09-Sep-2016 17:00,3.8,1.3
09-Sep-2016 18:00,6.2,1.9
09-Sep-2016 19:00,12.6,2.9
09-Sep-2016 20:00,15.6,4.1
09-Sep-2016 21:00,13.7,4.1
09-Sep-2016 22:00,20.1,7.5
09-Sep-2016 23:00,24.4,8.5
10-Sep-2016 00:00,19.8,8.6
10-Sep-2016 01:00,17.1,8.9
10-Sep-2016 02:00,10.6,5.2
10-Sep-2016 03:00,6.3,2.9
10-Sep-2016 04:00,7.4,3.9
10-Sep-2016 05:00,7.7,2.8
10-Sep-2016 06:00,7.4,2.9
10-Sep-2016 07:00,9.9,3.7
10-Sep-2016 08:00,9.3,4.2
10-Sep-2016 09:00,9.3,6.1
10-Sep-2016 10:00,8.8,4.5
10-Sep-2016 11:00,10.2,3
10-Sep-2016 12:00,10,2.7
10-Sep-2016 13:00,6.1,2.2
10-Sep-2016 14:00,6,2
10-Sep-2016 15:00,6.9,2.1
10-Sep-2016 16:00,6.7,2.4
10-Sep-2016 17:00,9.3,2.8
10-Sep-2016 18:00,18.5,5
10-Sep-2016 19:00,28.2,11
10-Sep-2016 20:00,31.7,11.3
10-Sep-2016 21:00,31.3,12.1
10-Sep-2016 22:00,31.8,13.4
10-Sep-2016 23:00,22.6,9.7
11-Sep-2016 00:00,16.4,6.7
11-Sep-2016 01:00,16.4,6.6
11-Sep-2016 02:00,10.3,4.4
11-Sep-2016 03:00,8.7,3.9
11-Sep-2016 04:00,9.6,4.1
11-Sep-2016 05:00,10.2,4.2
11-Sep-2016 06:00,8.4,4.2
11-Sep-2016 07:00,8,4
11-Sep-2016 08:00,7.5,3.6
11-Sep-2016 09:00,7.5,3.6
11-Sep-2016 10:00,9.4,3.4
11-Sep-2016 11:00,8.8,3.1
11-Sep-2016 12:00,10.2,3.3
11-Sep-2016 13:00,10.1,3.2
11-Sep-2016 14:00,10.6,3.2
11-Sep-2016 15:00,10.1,3.4
11-Sep-2016 16:00,9.3,3.4
11-Sep-2016 17:00,16.1,4.3
11-Sep-2016 18:00,23.9,5.6
11-Sep-2016 19:00,16.5,5.3
11-Sep-2016 20:00,24.1,7.7
11-Sep-2016 21:00,16.3,6.4
11-Sep-2016 22:00,16,7.1
11-Sep-2016 23:00,10.7,4.8
12-Sep-2016 00:00,11.7,4.9
12-Sep-2016 01:00,15.3,5.9
12-Sep-2016 02:00,15.1,6.2
12-Sep-2016 03:00,10.6,4.4
12-Sep-2016 04:00,9.9,4.3
12-Sep-2016 05:00,25.3,8.5
12-Sep-2016 06:00,38.5,10.4
12-Sep-2016 07:00,27.4,8.2
12-Sep-2016 08:00,28,6.3
12-Sep-2016 09:00,23.3,4.6
12-Sep-2016 10:00,16.4,3.3
12-Sep-2016 11:00,7.6,1.9
12-Sep-2016 12:00,6.8,1.8
12-Sep-2016 13:00,119,14.8
12-Sep-2016 14:00,4.1,1.3
12-Sep-2016 15:00,12.5,2.1
12-Sep-2016 16:00,36.3,5.4
12-Sep-2016 17:00,22.9,3.5
12-Sep-2016 18:00,4.3,1.6
12-Sep-2016 19:00,3.5,1.6
12-Sep-2016 20:00,2.8,1.4
12-Sep-2016 21:00,2.2,1.3
12-Sep-2016 22:00,2.1,1.2
12-Sep-2016 23:00,1.9,1.2
13-Sep-2016 00:00,3,1.6
13-Sep-2016 01:00,4,1.8
13-Sep-2016 02:00,3.1,1.8
13-Sep-2016 03:00,3.3,1.9
13-Sep-2016 04:00,3.4,2.1
13-Sep-2016 05:00,4.7,2.6
13-Sep-2016 06:00,10.7,3.7
13-Sep-2016 07:00,10.4,3.6
13-Sep-2016 08:00,12.1,3.7
13-Sep-2016 09:00,7.8,3
13-Sep-2016 10:00,8.5,3.1
13-Sep-2016 11:00,9,2.9
13-Sep-2016 12:00,7.9,2.6
13-Sep-2016 13:00,7.6,2.4
13-Sep-2016 14:00,27.4,4.6
13-Sep-2016 15:00,39.4,5.3
13-Sep-2016 16:00,3.3,1.3
13-Sep-2016 17:00,3,1.2
13-Sep-2016 18:00,2.6,1.2
13-Sep-2016 19:00,4,1.8
13-Sep-2016 20:00,6.5,2.8
13-Sep-2016 21:00,5.2,2.1
13-Sep-2016 22:00,2.6,1.4
13-Sep-2016 23:00,1.8,1.1
14-Sep-2016 00:00,2.3,1.1
14-Sep-2016 01:00,3.1,1.4
14-Sep-2016 02:00,2.9,1.5
14-Sep-2016 03:00,2.2,1.3
14-Sep-2016 04:00,3,1.6
14-Sep-2016 05:00,5.5,2.3
14-Sep-2016 06:00,9.3,3
14-Sep-2016 07:00,12.9,3.5
14-Sep-2016 08:00,11.4,3.1
14-Sep-2016 09:00,7.5,2.5
14-Sep-2016 10:00,11.7,2.7
14-Sep-2016 11:00,5.4,1.7
14-Sep-2016 12:00,7.5,1.7
14-Sep-2016 13:00,5.1,1.7
14-Sep-2016 14:00,5.7,2
14-Sep-2016 15:00,4.8,2.1
14-Sep-2016 16:00,6.3,2.2
14-Sep-2016 17:00,6.3,2.2
14-Sep-2016 18:00,6.4,2.5
14-Sep-2016 19:00,10.1,3.6
14-Sep-2016 20:00,9.5,4
14-Sep-2016 21:00,11.7,5.2
14-Sep-2016 22:00,13.2,6
14-Sep-2016 23:00,15.2,5.7
15-Sep-2016 00:00,14.7,6
15-Sep-2016 01:00,10.4,4.7
15-Sep-2016 02:00,13.8,5.9
15-Sep-2016 03:00,14,6.5
15-Sep-2016 04:00,14.2,6.1
15-Sep-2016 05:00,18.1,6.7
15-Sep-2016 06:00,17.4,6.6
15-Sep-2016 07:00,24.5,6.9
15-Sep-2016 08:00,14.7,5
15-Sep-2016 09:00,10.2,4.1
15-Sep-2016 10:00,12.2,4.4
15-Sep-2016 11:00,9.6,3.5
15-Sep-2016 12:00,9.3,3.3
15-Sep-2016 13:00,8.1,3.1
15-Sep-2016 14:00,5.8,2.7
15-Sep-2016 15:00,4.5,2.4
15-Sep-2016 16:00,3.7,2.2
15-Sep-2016 17:00,6.6,3.2
15-Sep-2016 18:00,12.7,4.1
15-Sep-2016 19:00,15.7,5.4
15-Sep-2016 20:00,23.3,9
15-Sep-2016 21:00,20.8,8.2
15-Sep-2016 22:00,20,8.7
15-Sep-2016 23:00,20.5,9.3
16-Sep-2016 00:00,23,11
16-Sep-2016 01:00,20.2,10.1
16-Sep-2016 02:00,15.4,7.7
16-Sep-2016 03:00,10.5,6.1
16-Sep-2016 04:00,8.6,5.2
16-Sep-2016 05:00,9,4.4
16-Sep-2016 06:00,19.9,5.8
16-Sep-2016 07:00,13.7,4.8
16-Sep-2016 08:00,11.3,5.4
16-Sep-2016 09:00,8.5,5.4
16-Sep-2016 10:00,9.7,5.1
16-Sep-2016 11:00,10.4,4.3
16-Sep-2016 12:00,9.7,4.1
16-Sep-2016 13:00,8.7,3.5
16-Sep-2016 14:00,7.7,3.4
16-Sep-2016 15:00,8.1,3.3
16-Sep-2016 16:00,8.1,3
16-Sep-2016 17:00,7.1,3.1
16-Sep-2016 18:00,9.3,3.9
16-Sep-2016 19:00,18.1,6.2
16-Sep-2016 20:00,16.1,6.5
16-Sep-2016 21:00,16.6,7.3
16-Sep-2016 22:00,27.3,11.5
16-Sep-2016 23:00,24.2,10.5
17-Sep-2016 00:00,25.7,12.5
17-Sep-2016 01:00,17.8,8.5
17-Sep-2016 02:00,9.3,4.9
17-Sep-2016 03:00,11.7,5.5
17-Sep-2016 04:00,10.8,5.3
17-Sep-2016 05:00,8.3,4.6
17-Sep-2016 06:00,9.1,4.7
17-Sep-2016 07:00,8.7,4.4
17-Sep-2016 08:00,6.8,4.2
17-Sep-2016 09:00,8.3,4.5
17-Sep-2016 10:00,10.6,4.2
17-Sep-2016 11:00,9.3,3.6
17-Sep-2016 12:00,7.9,3.5
17-Sep-2016 13:00,7.5,3.5
17-Sep-2016 14:00,4.4,2.2
17-Sep-2016 15:00,2.9,1.9
17-Sep-2016 16:00,3.9,2.2
17-Sep-2016 17:00,5.7,2.7
17-Sep-2016 18:00,9.7,4
17-Sep-2016 19:00,16.7,6.6
17-Sep-2016 20:00,23.7,9.9
17-Sep-2016 21:00,28.6,13
17-Sep-2016 22:00,35.1,15.9
17-Sep-2016 23:00,25.2,11.7
18-Sep-2016 00:00,14.9,7.3
18-Sep-2016 01:00,13,6.2
18-Sep-2016 02:00,10.9,5.1
18-Sep-2016 03:00,8.8,4.5
18-Sep-2016 04:00,6.5,3.5
18-Sep-2016 05:00,6.1,3.4
18-Sep-2016 06:00,6.7,3.5
18-Sep-2016 07:00,5.5,3.1
18-Sep-2016 08:00,5.2,3.1
18-Sep-2016 09:00,5.1,3
18-Sep-2016 10:00,5.6,2.6
18-Sep-2016 11:00,7.9,2.6
18-Sep-2016 12:00,5.5,2.4
18-Sep-2016 13:00,5.3,2.4
18-Sep-2016 14:00,6,2.5
18-Sep-2016 15:00,5.8,2.2
18-Sep-2016 16:00,6,2.4
18-Sep-2016 17:00,7.2,2.6
18-Sep-2016 18:00,17.7,5.6
18-Sep-2016 19:00,23.5,8.3
18-Sep-2016 20:00,30.7,10.9
18-Sep-2016 21:00,30.2,11.4
18-Sep-2016 22:00,19.8,7.2
18-Sep-2016 23:00,12.9,4.9
19-Sep-2016 00:00,10.9,4.7
19-Sep-2016 01:00,12,4.4
19-Sep-2016 02:00,8.7,3.8
19-Sep-2016 03:00,7.7,4
19-Sep-2016 04:00,7.4,3.6
19-Sep-2016 05:00,8.2,4
19-Sep-2016 06:00,15.7,5.2
19-Sep-2016 07:00,22.8,6
19-Sep-2016 08:00,12.8,4.6
19-Sep-2016 09:00,10.1,3.8
19-Sep-2016 10:00,9.8,3.4
19-Sep-2016 11:00,11.6,3.4
19-Sep-2016 12:00,12.4,3.4
19-Sep-2016 13:00,12.8,3.7
19-Sep-2016 14:00,11.4,3.6
19-Sep-2016 15:00,12,3.7
19-Sep-2016 16:00,12.1,3.8
19-Sep-2016 17:00,26.6,6.5
19-Sep-2016 18:00,24.3,7.6
19-Sep-2016 19:00,28.7,8.9
19-Sep-2016 20:00,33.5,11.1
19-Sep-2016 21:00,23.1,9.6
19-Sep-2016 22:00,21.9,9.3
19-Sep-2016 23:00,16.6,7.9
20-Sep-2016 00:00,17.4,8.7
20-Sep-2016 01:00,23.2,9.8
20-Sep-2016 02:00,16.6,8
20-Sep-2016 03:00,12.4,7.6
20-Sep-2016 04:00,12.2,7.5
20-Sep-2016 05:00,14.5,8.2
20-Sep-2016 06:00,34.1,11
20-Sep-2016 07:00,25.3,9.8
20-Sep-2016 08:00,26.2,10.2
20-Sep-2016 09:00,28.9,10.1
20-Sep-2016 10:00,27.2,9.2
20-Sep-2016 11:00,25.6,7.2
20-Sep-2016 12:00,19.2,6.6
20-Sep-2016 13:00,26.5,7.2
20-Sep-2016 14:00,26.5,7.5
20-Sep-2016 15:00,26,6.6
20-Sep-2016 16:00,17.4,4.7
20-Sep-2016 17:00,5.6,2.7
20-Sep-2016 18:00,11.6,4
20-Sep-2016 19:00,8.5,3.7
20-Sep-2016 20:00,6.1,3.9
20-Sep-2016 21:00,4.6,3.8
20-Sep-2016 22:00,4.5,4
20-Sep-2016 23:00,5,4.5
