Timestamp,Temperature[degC],Humidity[percent],NO2[ppb],O3[ppb],NO2_WE[V],NO2_Aux[V],O3[V],Latitude[deg],Longitude[deg],Altitude[m]
01/03/1970 06:03:01,73.93,12.38,0.00,0.00,0.219936,0.223084,-0.826744,---,---,---
01/03/1970 06:04:01,73.70,12.48,0.00,0.00,0.220027,0.223518,-0.826801,---,---,---
01/03/1970 06:05:01,73.39,12.62,0.00,0.00,0.220506,0.223673,-0.826552,---,---,---
01/03/1970 06:06:01,73.19,12.72,0.00,0.00,0.220066,0.223465,-0.826874,---,---,---
01/03/1970 06:07:01,72.93,12.81,0.00,0.00,0.220102,0.223214,-0.826824,---,---,---
01/03/1970 06:08:01,72.74,12.95,0.00,0.00,0.219905,0.223309,-0.826930,---,---,---
01/03/1970 06:09:01,72.55,13.02,0.00,0.00,0.220794,0.223752,-0.826712,---,---,---
01/03/1970 06:10:01,72.40,13.09,0.00,0.00,0.220374,0.223777,-0.826850,---,---,---
01/03/1970 06:11:01,72.23,13.12,0.00,0.00,0.220630,0.223820,-0.826972,---,---,---
01/03/1970 06:12:01,72.05,13.27,0.85,0.00,0.221363,0.224025,-0.826853,---,---,---
01/03/1970 06:13:01,71.93,13.36,2.92,0.00,0.221173,0.223505,-0.826953,---,---,---
01/03/1970 06:14:01,71.71,13.50,4.43,0.00,0.221562,0.223635,-0.826977,---,---,---
01/03/1970 06:15:01,71.55,13.60,0.16,0.00,0.221266,0.223963,-0.826781,---,---,---
01/03/1970 06:16:01,71.38,13.67,2.74,0.00,0.221674,0.223957,-0.826756,---,---,---
01/03/1970 06:17:01,71.20,13.81,4.46,0.00,0.221693,0.223691,-0.826902,---,---,---
01/03/1970 06:18:01,71.10,13.89,0.00,0.00,0.221178,0.223907,-0.827059,---,---,---
01/03/1970 06:19:01,70.93,14.03,1.76,0.00,0.221417,0.223787,-0.827015,---,---,---
01/03/1970 06:20:01,70.73,14.14,1.55,0.00,0.221294,0.223668,-0.826939,---,---,---
01/03/1970 06:21:01,70.52,14.22,0.00,0.00,0.221500,0.224112,-0.826865,---,---,---
01/03/1970 06:22:01,70.37,14.31,1.86,0.00,0.221924,0.224201,-0.826904,---,---,---
01/03/1970 06:23:01,70.25,14.37,6.73,0.00,0.222257,0.223783,-0.826925,---,---,---
01/03/1970 06:24:01,70.11,14.47,7.44,0.00,0.222585,0.223984,-0.826763,---,---,---
01/03/1970 06:25:01,69.99,14.62,7.60,0.00,0.222653,0.224012,-0.827046,---,---,---
01/03/1970 06:26:01,69.90,14.76,5.67,0.00,0.222776,0.224413,-0.826944,---,---,---
01/03/1970 06:27:01,69.81,14.79,5.03,0.00,0.222525,0.224246,-0.826958,---,---,---
01/03/1970 06:28:01,69.62,14.85,2.17,0.00,0.222027,0.224156,-0.827115,---,---,---
01/03/1970 06:29:01,69.44,14.99,2.74,0.00,0.222153,0.224171,-0.826987,---,---,---
01/03/1970 06:30:01,69.24,15.07,2.02,0.00,0.222160,0.224258,-0.827026,---,---,---
01/03/1970 06:31:01,69.13,15.03,0.00,0.00,0.221128,0.224238,-0.826996,---,---,---
01/03/1970 06:32:01,69.09,14.99,0.21,0.00,0.221986,0.224337,-0.826943,---,---,---
01/03/1970 06:33:01,68.94,15.11,4.01,0.00,0.222611,0.224367,-0.827117,---,---,---
01/03/1970 06:34:01,68.76,15.17,0.70,0.00,0.221973,0.224206,-0.827090,---,---,---
01/03/1970 06:35:01,68.71,15.23,6.77,0.00,0.223085,0.224392,-0.827043,---,---,---
01/03/1970 06:36:01,68.65,15.26,5.43,0.00,0.223313,0.224815,-0.826940,---,---,---
01/03/1970 06:37:01,68.49,15.34,6.62,0.00,0.222852,0.224152,-0.827048,---,---,---
01/03/1970 06:38:01,68.43,15.45,12.74,0.00,0.223665,0.224032,-0.826852,---,---,---
01/03/1970 06:39:01,68.30,15.53,7.47,0.00,0.223309,0.224455,-0.827010,---,---,---
01/03/1970 06:40:01,68.22,15.64,7.06,0.00,0.223441,0.224637,-0.827099,---,---,---
01/03/1970 06:41:01,68.18,15.71,8.13,0.00,0.223546,0.224576,-0.826946,---,---,---
01/03/1970 06:42:01,68.11,15.78,3.08,0.00,0.222850,0.224632,-0.827155,---,---,---
01/03/1970 06:43:01,68.01,15.99,11.21,0.00,0.223971,0.224510,-0.826990,---,---,---
01/03/1970 06:44:01,67.96,16.00,3.20,0.00,0.222807,0.224551,-0.827003,---,---,---
01/03/1970 06:45:01,67.89,16.06,6.16,0.00,0.223208,0.224496,-0.827147,---,---,---
01/03/1970 06:46:01,67.81,16.12,0.21,0.00,0.222492,0.224667,-0.827190,---,---,---
01/03/1970 06:47:01,67.79,16.19,5.42,0.00,0.223018,0.224404,-0.827063,---,---,---
01/03/1970 06:48:01,67.68,16.20,1.53,0.00,0.222646,0.224604,-0.827082,---,---,---
01/03/1970 06:49:01,67.59,16.32,0.73,0.00,0.222174,0.224240,-0.827116,---,---,---
01/03/1970 06:50:01,67.54,16.37,3.09,0.00,0.222566,0.224269,-0.827069,---,---,---
01/03/1970 06:51:01,67.42,16.42,0.00,0.00,0.222536,0.224764,-0.827033,---,---,---
01/03/1970 06:52:01,67.31,16.49,0.00,0.00,0.222405,0.224706,-0.827132,---,---,---
01/03/1970 06:53:01,67.24,16.51,0.00,0.00,0.222163,0.224849,-0.827058,---,---,---
01/03/1970 06:54:01,67.20,16.53,0.00,0.00,0.221900,0.224547,-0.827163,---,---,---
01/03/1970 06:55:01,67.12,16.69,0.88,0.00,0.222869,0.224848,-0.827191,---,---,---
01/03/1970 06:56:01,67.04,16.73,0.00,0.00,0.222202,0.224553,-0.827012,---,---,---
01/03/1970 06:57:01,67.01,16.70,0.00,0.00,0.221834,0.224581,-0.827095,---,---,---
01/03/1970 06:58:01,67.08,16.72,0.00,0.00,0.221578,0.224546,-0.827053,---,---,---
01/03/1970 06:59:01,67.07,16.76,0.00,0.00,0.221519,0.224509,-0.827042,---,---,---
01/03/1970 07:00:01,66.99,16.79,0.00,0.00,0.221633,0.224727,-0.826955,---,---,---
01/03/1970 07:01:01,66.91,16.87,2.26,0.00,0.223068,0.224811,-0.827174,---,---,---
01/03/1970 07:02:01,66.92,16.97,0.00,0.00,0.222059,0.224385,-0.827126,---,---,---
01/03/1970 07:03:01,66.83,17.02,0.00,0.00,0.222587,0.224947,-0.827100,---,---,---
01/03/1970 07:04:01,66.77,17.05,0.00,0.00,0.222294,0.224577,-0.827158,---,---,---
01/03/1970 07:05:01,66.73,17.01,0.00,0.00,0.221355,0.224610,-0.827221,---,---,---
01/03/1970 07:06:01,66.77,17.05,0.00,0.00,0.221566,0.224801,-0.827104,---,---,---
01/03/1970 07:07:01,66.66,17.15,0.00,0.00,0.221822,0.225010,-0.827182,---,---,---
01/03/1970 07:08:01,66.59,17.24,0.00,0.00,0.221479,0.225297,-0.827266,---,---,---
01/03/1970 07:09:01,66.52,17.29,0.00,0.00,0.221585,0.224744,-0.827251,---,---,---
01/03/1970 07:10:01,66.52,17.25,0.00,0.00,0.221708,0.224909,-0.827222,---,---,---
01/03/1970 07:11:01,66.48,17.34,0.00,0.00,0.222092,0.224710,-0.827153,---,---,---
01/03/1970 07:12:01,66.46,17.25,0.00,0.00,0.222339,0.224425,-0.827099,---,---,---
01/03/1970 07:13:01,66.40,17.25,0.00,0.00,0.221806,0.225115,-0.827158,---,---,---
01/03/1970 07:14:01,66.37,17.37,0.00,0.00,0.221868,0.224652,-0.827197,---,---,---
01/03/1970 07:15:01,66.42,17.38,0.00,0.00,0.221710,0.224763,-0.827113,---,---,---
01/03/1970 07:16:01,66.44,17.32,0.00,0.00,0.221150,0.224671,-0.827135,---,---,---
01/03/1970 07:17:01,66.42,17.39,0.00,0.00,0.220840,0.224959,-0.827222,---,---,---
01/03/1970 07:18:01,66.34,17.42,0.00,0.00,0.220571,0.224759,-0.827235,---,---,---
01/03/1970 07:19:01,66.38,17.43,0.00,0.00,0.221282,0.224738,-0.827242,---,---,---
01/03/1970 07:20:01,66.36,17.48,0.00,0.00,0.221829,0.224839,-0.827163,---,---,---
01/03/1970 07:21:01,66.31,17.50,0.00,0.00,0.221433,0.225110,-0.827173,---,---,---
01/03/1970 07:22:01,66.20,17.61,0.00,0.00,0.221255,0.224751,-0.827282,---,---,---
01/03/1970 07:23:01,66.17,17.66,0.00,0.00,0.221699,0.224994,-0.827178,---,---,---
01/03/1970 07:24:01,66.04,17.81,0.00,0.00,0.222488,0.225100,-0.827247,---,---,---
01/03/1970 07:25:01,66.00,17.83,2.76,0.00,0.223523,0.225065,-0.827165,---,---,---
01/03/1970 07:26:01,65.99,17.85,0.00,0.00,0.223028,0.225263,-0.827179,---,---,---
01/03/1970 07:27:01,65.83,17.91,0.00,0.00,0.222435,0.224755,-0.827205,---,---,---
01/03/1970 07:28:01,65.71,17.95,0.00,0.00,0.221867,0.225297,-0.827206,---,---,---
01/03/1970 07:29:01,65.63,17.98,0.00,0.00,0.221968,0.225255,-0.827353,---,---,---
01/03/1970 07:30:01,65.58,18.02,0.00,0.00,0.222000,0.225232,-0.827385,---,---,---
01/03/1970 07:31:01,65.58,18.10,0.00,0.00,0.222458,0.225210,-0.827238,---,---,---
01/03/1970 07:32:01,65.46,18.12,0.33,0.00,0.223247,0.225082,-0.827193,---,---,---
01/03/1970 07:33:01,65.38,18.20,0.00,0.00,0.222059,0.224910,-0.827248,---,---,---
01/03/1970 07:34:01,65.30,18.23,0.00,0.00,0.221863,0.225261,-0.827273,---,---,---
01/03/1970 07:35:01,65.25,18.30,0.00,0.00,0.222051,0.224961,-0.827242,---,---,---
01/03/1970 07:36:01,65.19,18.33,0.00,0.00,0.222528,0.225484,-0.827242,---,---,---
01/03/1970 07:37:01,65.14,18.42,0.00,0.00,0.222034,0.225410,-0.827183,---,---,---
01/03/1970 07:38:01,65.05,18.51,0.00,0.00,0.222629,0.225522,-0.827242,---,---,---
01/03/1970 07:39:01,64.97,18.59,0.00,0.00,0.222320,0.225535,-0.827207,---,---,---
01/03/1970 07:40:01,64.97,18.55,0.00,0.00,0.222279,0.225836,-0.827196,---,---,---
01/03/1970 07:41:01,64.91,18.53,0.00,0.00,0.221706,0.225020,-0.827298,---,---,---
01/03/1970 07:42:01,64.85,18.58,0.00,0.00,0.222848,0.225738,-0.827253,---,---,---
01/03/1970 07:43:01,64.78,18.59,0.00,0.00,0.223243,0.225536,-0.827201,---,---,---
01/03/1970 07:44:01,64.73,18.59,0.00,0.00,0.222318,0.225451,-0.827325,---,---,---
01/03/1970 07:45:01,64.55,18.73,0.00,0.00,0.223532,0.225438,-0.827210,---,---,---
01/03/1970 07:46:01,64.39,18.90,21.31,0.00,0.226601,0.225120,-0.827120,---,---,---
01/03/1970 07:47:01,64.32,18.93,12.08,0.00,0.225255,0.225158,-0.827226,---,---,---
01/03/1970 07:48:01,64.23,18.76,0.51,0.00,0.223611,0.225249,-0.827255,---,---,---
01/03/1970 07:49:01,64.12,18.64,0.00,0.00,0.222059,0.225249,-0.827449,---,---,---
01/03/1970 07:50:01,63.90,18.84,0.00,0.00,0.222031,0.225540,-0.827673,---,---,---
01/03/1970 07:51:01,63.66,19.04,0.00,0.00,0.221939,0.226221,-0.827429,---,---,---
01/03/1970 07:52:01,63.38,19.22,0.00,0.00,0.222210,0.226129,-0.827496,---,---,---
01/03/1970 07:53:01,62.97,19.46,0.00,0.00,0.222944,0.225944,-0.827607,---,---,---
01/03/1970 07:54:01,62.65,19.74,0.00,0.00,0.222760,0.226245,-0.827406,---,---,---
01/03/1970 07:55:01,62.43,19.98,0.00,0.00,0.223805,0.226256,-0.827454,---,---,---
01/03/1970 07:56:01,62.23,20.31,0.00,0.00,0.224096,0.226230,-0.827484,---,---,---
01/03/1970 07:57:01,62.08,21.17,6.30,0.00,0.225550,0.226019,-0.827551,---,---,---
01/03/1970 07:58:01,61.97,21.53,2.48,0.00,0.224984,0.226013,-0.827599,---,---,---
01/03/1970 07:59:01,61.78,21.90,0.00,0.00,0.224014,0.226132,-0.827786,---,---,---
01/03/1970 08:00:01,61.37,22.21,1.03,0.00,0.224996,0.226161,-0.827640,---,---,---
01/03/1970 08:01:01,61.10,22.97,15.05,0.00,0.226775,0.225788,-0.827627,---,---,---
01/03/1970 08:02:01,60.97,23.65,14.54,0.00,0.227204,0.226278,-0.827732,---,---,---
01/03/1970 08:03:01,60.77,24.40,22.69,0.00,0.227972,0.225788,-0.827859,---,---,---
01/03/1970 08:04:01,60.39,25.19,6.11,0.00,0.225860,0.226125,-0.827788,---,---,---
01/03/1970 08:05:01,60.23,25.50,8.22,0.00,0.225956,0.225882,-0.827796,---,---,---
01/03/1970 08:06:01,60.02,25.79,5.88,0.00,0.225767,0.226016,-0.827962,---,---,---
01/03/1970 08:07:01,59.83,26.28,2.45,0.00,0.225417,0.226157,-0.827841,---,---,---
01/03/1970 08:08:01,59.69,26.60,4.45,0.00,0.225318,0.225738,-0.827857,---,---,---
01/03/1970 08:09:01,59.30,27.09,9.32,0.00,0.226234,0.225865,-0.827953,---,---,---
01/03/1970 08:10:01,58.72,27.93,11.00,0.00,0.226625,0.225924,-0.828049,---,---,---
01/03/1970 08:11:01,58.33,28.74,10.10,0.00,0.226731,0.226113,-0.827983,---,---,---
01/03/1970 08:12:01,57.96,29.64,13.59,0.00,0.227555,0.226360,-0.828066,---,---,---
01/03/1970 08:13:01,57.61,30.54,14.93,0.00,0.227874,0.226429,-0.828078,---,---,---
01/03/1970 08:14:01,57.16,31.38,13.39,0.00,0.227773,0.226499,-0.828100,---,---,---
01/03/1970 08:15:01,56.72,32.00,12.67,0.00,0.227682,0.226455,-0.828265,---,---,---
01/03/1970 08:16:01,56.43,32.35,0.99,0.00,0.225935,0.226428,-0.828043,---,---,---
01/03/1970 08:17:01,56.20,32.63,11.05,0.00,0.227617,0.226563,-0.828059,---,---,---
01/03/1970 08:18:01,55.95,32.95,6.52,0.00,0.226710,0.226303,-0.828097,---,---,---
01/03/1970 08:19:01,55.75,33.24,2.85,0.00,0.226005,0.226124,-0.828077,---,---,---
01/03/1970 08:20:01,55.65,33.35,5.23,0.00,0.226311,0.226057,-0.827962,---,---,---
01/03/1970 08:21:01,55.44,33.61,5.47,0.00,0.226066,0.225747,-0.828085,---,---,---
01/03/1970 08:22:01,55.31,33.75,3.36,0.00,0.225716,0.225698,-0.827993,---,---,---
01/03/1970 08:23:01,55.19,33.93,8.18,0.00,0.226614,0.225854,-0.827980,---,---,---
01/03/1970 08:24:01,54.98,34.18,10.05,0.00,0.226909,0.225827,-0.828091,---,---,---
01/03/1970 08:25:01,54.77,34.39,4.38,0.00,0.225739,0.225469,-0.827946,---,---,---
01/03/1970 08:26:01,54.70,34.51,7.28,0.00,0.226854,0.226133,-0.827858,---,---,---
01/03/1970 08:27:01,54.66,34.51,16.15,0.00,0.227412,0.225347,-0.827971,---,---,---
01/03/1970 08:28:01,54.44,34.71,2.65,0.00,0.225861,0.225785,-0.828028,---,---,---
01/03/1970 08:29:01,54.28,34.86,0.00,0.00,0.225305,0.225898,-0.827901,---,---,---
01/03/1970 08:30:01,54.22,34.92,11.51,0.00,0.227128,0.225672,-0.827981,---,---,---
01/03/1970 08:31:01,54.03,35.12,1.89,0.00,0.225440,0.225395,-0.827973,---,---,---
01/03/1970 08:32:01,54.02,35.11,0.00,0.00,0.225003,0.225635,-0.827950,---,---,---
01/03/1970 08:33:01,53.90,35.27,5.78,0.00,0.225914,0.225257,-0.828055,---,---,---
01/03/1970 08:34:01,53.64,35.55,0.76,0.00,0.225646,0.225693,-0.828068,---,---,---
01/03/1970 08:35:01,53.45,35.79,3.70,0.00,0.226092,0.225657,-0.828001,---,---,---
01/03/1970 08:36:01,53.37,35.87,0.00,0.00,0.224417,0.225587,-0.828083,---,---,---
01/03/1970 08:37:01,53.33,35.94,2.70,0.00,0.226032,0.225723,-0.827934,---,---,---
01/03/1970 08:38:01,53.25,36.01,0.00,0.00,0.225191,0.225343,-0.828051,---,---,---
01/03/1970 08:39:01,53.17,36.07,0.00,0.00,0.224105,0.225520,-0.827968,---,---,---
01/03/1970 08:40:01,53.17,36.01,0.00,0.00,0.224171,0.225652,-0.827917,---,---,---
01/03/1970 08:41:01,53.18,36.05,6.45,0.00,0.226001,0.225098,-0.827850,---,---,---
01/03/1970 08:42:01,53.18,35.99,0.00,0.00,0.225243,0.225381,-0.827748,---,---,---
01/03/1970 08:43:01,53.26,35.90,0.00,0.00,0.225080,0.225326,-0.827886,---,---,---
01/03/1970 08:44:01,53.27,35.86,1.92,0.00,0.225851,0.225648,-0.827992,---,---,---
01/03/1970 08:45:01,53.21,35.89,0.00,0.00,0.224305,0.225936,-0.827906,---,---,---
01/03/1970 08:46:01,53.09,35.96,0.00,0.00,0.224924,0.225342,-0.828061,---,---,---
01/03/1970 08:47:01,52.87,36.17,0.00,0.00,0.224057,0.225789,-0.828029,---,---,---
01/03/1970 08:48:01,52.67,36.37,0.00,0.00,0.224279,0.225665,-0.827977,---,---,---
01/03/1970 08:49:01,52.49,36.55,0.00,0.00,0.223837,0.225966,-0.828019,---,---,---
01/03/1970 08:50:01,52.41,36.66,0.00,0.00,0.223387,0.225842,-0.828035,---,---,---
01/03/1970 08:51:01,52.37,36.71,0.00,0.00,0.224423,0.225807,-0.827973,---,---,---
01/03/1970 08:52:01,52.31,36.79,0.00,0.00,0.224852,0.225525,-0.828058,---,---,---
01/03/1970 08:53:01,52.14,36.99,0.00,0.00,0.224257,0.226147,-0.827990,---,---,---
01/03/1970 08:54:01,52.10,37.04,0.00,0.00,0.223236,0.225408,-0.827915,---,---,---
01/03/1970 08:55:01,52.12,36.98,0.00,0.00,0.224937,0.225536,-0.827992,---,---,---
01/03/1970 08:56:01,52.04,37.06,0.00,0.00,0.224308,0.225555,-0.828042,---,---,---
01/03/1970 08:57:01,52.08,37.03,0.00,0.00,0.224554,0.225685,-0.828014,---,---,---
01/03/1970 08:58:01,51.95,37.14,0.00,0.00,0.223367,0.225906,-0.828030,---,---,---
01/03/1970 08:59:01,51.84,37.27,0.00,0.00,0.224147,0.225590,-0.828012,---,---,---
01/03/1970 09:00:01,51.75,37.36,0.00,0.00,0.223217,0.225627,-0.827963,---,---,---
01/03/1970 09:01:01,51.75,37.43,4.20,0.00,0.226695,0.225842,-0.827852,---,---,---
01/03/1970 09:02:01,51.72,37.40,2.53,0.00,0.225909,0.225300,-0.828076,---,---,---
01/03/1970 09:03:01,51.59,37.54,0.00,0.00,0.225223,0.225712,-0.828091,---,---,---
01/03/1970 09:04:01,51.41,37.75,0.00,0.00,0.223727,0.225696,-0.827970,---,---,---
01/03/1970 09:05:01,51.41,37.76,0.00,0.00,0.224109,0.225522,-0.827977,---,---,---
01/03/1970 09:06:01,51.38,37.76,0.00,0.00,0.222870,0.225818,-0.827998,---,---,---
01/03/1970 09:07:01,51.35,37.85,0.00,0.00,0.225165,0.225895,-0.827939,---,---,---
01/03/1970 09:08:01,51.33,37.89,0.00,0.00,0.224249,0.225669,-0.827981,---,---,---
01/03/1970 09:09:01,51.27,37.88,0.00,0.00,0.223094,0.225707,-0.827997,---,---,---
01/03/1970 09:10:01,51.22,37.88,0.00,0.00,0.223947,0.225478,-0.828057,---,---,---
01/03/1970 09:11:01,51.17,38.00,0.00,0.00,0.223627,0.225392,-0.828002,---,---,---
01/03/1970 09:12:01,51.08,38.07,0.00,0.00,0.223908,0.226076,-0.828113,---,---,---
01/03/1970 09:13:01,51.05,38.08,0.00,0.00,0.223447,0.225486,-0.828024,---,---,---
01/03/1970 09:14:01,51.03,38.04,0.00,0.00,0.224463,0.225794,-0.827951,---,---,---
01/03/1970 09:15:01,50.88,38.03,0.00,0.00,0.223845,0.225703,-0.828143,---,---,---
01/03/1970 09:16:01,50.70,38.18,0.00,0.00,0.223058,0.225657,-0.827991,---,---,---
01/03/1970 09:17:01,50.58,38.32,0.00,0.00,0.224421,0.225714,-0.828037,---,---,---
01/03/1970 09:18:01,50.47,38.39,0.00,0.00,0.222988,0.226024,-0.827946,---,---,---
01/03/1970 09:19:01,50.45,38.45,0.00,0.00,0.223828,0.225853,-0.827944,---,---,---
01/03/1970 09:20:01,50.44,38.42,0.00,0.00,0.224756,0.225943,-0.828058,---,---,---
01/03/1970 09:21:01,50.31,38.54,0.00,0.00,0.223856,0.225884,-0.827990,---,---,---
01/03/1970 09:22:01,50.27,38.58,0.00,0.00,0.224745,0.225839,-0.827996,---,---,---
01/03/1970 09:23:01,50.15,38.67,0.00,0.00,0.225469,0.225609,-0.827972,---,---,---
01/03/1970 09:24:01,50.07,38.81,0.00,0.00,0.225631,0.225661,-0.827936,---,---,---
01/03/1970 09:25:01,50.04,38.84,0.00,0.00,0.224016,0.225820,-0.828055,---,---,---
01/03/1970 09:26:01,49.93,39.00,0.00,0.00,0.225618,0.225671,-0.827987,---,---,---
01/03/1970 09:27:01,49.89,39.09,0.00,0.00,0.225303,0.226176,-0.827936,---,---,---
01/03/1970 09:28:01,49.83,39.18,0.00,0.00,0.226291,0.225862,-0.827967,---,---,---
01/03/1970 09:29:01,49.77,39.29,0.00,0.00,0.225782,0.225466,-0.828041,---,---,---
01/03/1970 09:30:01,49.66,39.48,0.00,0.00,0.225642,0.226179,-0.828017,---,---,---
01/03/1970 09:31:01,49.62,39.56,0.00,0.00,0.225673,0.225957,-0.827928,---,---,---
01/03/1970 09:32:01,49.54,39.72,0.00,0.00,0.226604,0.226030,-0.827945,---,---,---
01/03/1970 09:33:01,49.56,39.72,3.18,0.00,0.226919,0.225777,-0.827958,---,---,---
01/03/1970 09:34:01,49.48,39.83,0.00,0.00,0.226158,0.225989,-0.827956,---,---,---
01/03/1970 09:35:01,49.42,39.97,0.00,0.00,0.225473,0.225672,-0.827939,---,---,---
01/03/1970 09:36:01,49.45,39.96,0.00,0.00,0.224375,0.225829,-0.827926,---,---,---
01/03/1970 09:37:01,49.54,39.92,4.37,0.00,0.227235,0.225910,-0.827854,---,---,---
01/03/1970 09:38:01,49.54,40.01,7.96,0.00,0.227531,0.225666,-0.828067,---,---,---
01/03/1970 09:39:01,49.52,40.13,0.00,0.00,0.225354,0.225566,-0.827988,---,---,---
01/03/1970 09:40:01,49.45,40.20,0.00,0.00,0.226105,0.225686,-0.827974,---,---,---
01/03/1970 09:41:01,49.50,40.06,0.00,0.00,0.224400,0.225762,-0.827931,---,---,---
01/03/1970 09:42:01,49.53,40.04,6.96,0.00,0.227512,0.225796,-0.827853,---,---,---
01/03/1970 09:43:01,49.56,39.89,0.00,0.00,0.224667,0.225774,-0.827823,---,---,---
01/03/1970 09:44:01,49.64,39.64,0.00,0.00,0.224117,0.225641,-0.828024,---,---,---
01/03/1970 09:45:01,49.70,39.39,0.00,0.00,0.222010,0.225989,-0.827823,---,---,---
01/03/1970 09:46:01,49.73,39.31,0.00,0.00,0.223722,0.225792,-0.827934,---,---,---
01/03/1970 09:47:01,49.78,39.27,0.00,0.00,0.224046,0.225527,-0.827984,---,---,---
01/03/1970 09:48:01,49.80,39.19,0.00,0.00,0.224345,0.226079,-0.827932,---,---,---
01/03/1970 09:49:01,49.80,39.15,0.00,0.00,0.223714,0.225693,-0.827951,---,---,---
01/03/1970 09:50:01,49.81,39.09,0.00,0.00,0.223167,0.226088,-0.827909,---,---,---
01/03/1970 09:51:01,49.81,39.03,0.00,0.00,0.222582,0.225641,-0.828010,---,---,---
01/03/1970 09:52:01,49.82,39.05,0.00,0.00,0.223446,0.225795,-0.828016,---,---,---
01/03/1970 09:53:01,49.83,39.01,0.00,0.00,0.223864,0.226063,-0.828079,---,---,---
01/03/1970 09:54:01,49.80,38.98,0.00,0.00,0.223244,0.226229,-0.827944,---,---,---
01/03/1970 09:55:01,49.74,39.10,0.00,0.00,0.225527,0.225902,-0.828053,---,---,---
01/03/1970 09:56:01,49.69,39.14,0.00,0.00,0.224932,0.226081,-0.827838,---,---,---
01/03/1970 09:57:01,49.64,38.99,0.00,0.00,0.224156,0.225994,-0.827998,---,---,---
01/03/1970 09:58:01,49.62,38.90,0.00,0.00,0.223234,0.226151,-0.828005,---,---,---
01/03/1970 09:59:01,49.67,38.86,0.00,0.00,0.223551,0.226127,-0.827911,---,---,---
01/03/1970 10:00:01,49.63,38.88,0.00,0.00,0.225751,0.226013,-0.828004,---,---,---
01/03/1970 10:01:01,49.34,39.16,0.53,0.00,0.227096,0.226307,-0.828201,---,---,---
01/03/1970 10:02:01,49.07,39.55,0.00,0.00,0.226083,0.226004,-0.828105,---,---,---
01/03/1970 10:03:01,48.94,39.75,0.00,0.00,0.225468,0.226178,-0.828072,---,---,---
01/03/1970 10:04:01,48.72,40.00,0.00,0.00,0.225264,0.226284,-0.828103,---,---,---
01/03/1970 10:05:01,48.44,40.31,0.00,0.00,0.225020,0.226360,-0.828145,---,---,---
01/03/1970 10:06:01,48.41,40.41,0.00,0.00,0.225523,0.225949,-0.827995,---,---,---
01/03/1970 10:07:01,48.39,40.45,0.00,0.00,0.225717,0.226385,-0.828041,---,---,---
01/03/1970 10:08:01,48.36,40.58,0.00,0.00,0.226036,0.226186,-0.828020,---,---,---
01/03/1970 10:09:01,48.39,40.54,0.00,0.00,0.225645,0.226254,-0.828012,---,---,---
01/03/1970 10:10:01,48.39,40.50,0.00,0.00,0.225510,0.226390,-0.827982,---,---,---
01/03/1970 10:11:01,48.39,40.50,0.00,0.00,0.226692,0.226381,-0.827885,---,---,---
01/03/1970 10:12:01,48.39,40.40,0.00,0.00,0.225016,0.225831,-0.827902,---,---,---
01/03/1970 10:13:01,48.42,40.30,0.00,0.00,0.225563,0.226001,-0.827955,---,---,---
01/03/1970 10:14:01,48.42,40.22,0.00,0.00,0.224288,0.226071,-0.827954,---,---,---
01/03/1970 10:15:01,48.50,40.23,0.48,0.00,0.227035,0.226084,-0.827896,---,---,---
01/03/1970 10:16:01,48.55,40.15,0.00,0.00,0.226644,0.226241,-0.827830,---,---,---
01/03/1970 10:17:01,48.55,40.22,2.42,0.00,0.227333,0.226100,-0.827882,---,---,---
01/03/1970 10:18:01,48.52,40.19,0.00,0.00,0.226569,0.225967,-0.827978,---,---,---
01/03/1970 10:19:01,48.52,40.12,0.00,0.00,0.224720,0.226219,-0.827966,---,---,---
01/03/1970 10:20:01,48.52,40.12,0.00,0.00,0.224913,0.226002,-0.827992,---,---,---
01/03/1970 10:21:01,48.60,39.88,0.00,0.00,0.224895,0.225781,-0.827998,---,---,---
01/03/1970 10:22:01,48.65,39.68,0.00,0.00,0.223374,0.225919,-0.828074,---,---,---
01/03/1970 10:23:01,48.58,39.70,0.00,0.00,0.223781,0.225889,-0.827982,---,---,---
01/03/1970 10:24:01,48.55,39.67,0.00,0.00,0.224531,0.226243,-0.828112,---,---,---
01/03/1970 10:25:01,48.52,39.67,0.00,0.00,0.224034,0.225905,-0.828042,---,---,---
01/03/1970 10:26:01,48.44,39.77,0.00,0.00,0.224383,0.226160,-0.828024,---,---,---
01/03/1970 10:27:01,48.41,39.84,0.00,0.00,0.224947,0.226311,-0.827911,---,---,---
01/03/1970 10:28:01,48.40,39.90,0.00,0.00,0.225963,0.226202,-0.828006,---,---,---
01/03/1970 10:29:01,48.31,40.03,0.00,0.00,0.226357,0.226410,-0.828036,---,---,---
01/03/1970 10:30:01,48.18,40.11,0.00,0.00,0.225698,0.226245,-0.827977,---,---,---
01/03/1970 10:31:01,48.09,40.16,0.00,0.00,0.226979,0.226241,-0.828056,---,---,---
01/03/1970 10:32:01,47.95,40.22,0.03,0.00,0.227126,0.226131,-0.827990,---,---,---
01/03/1970 10:33:01,47.74,40.40,0.00,0.00,0.225115,0.226314,-0.828152,---,---,---
01/03/1970 10:34:01,47.52,40.69,0.00,0.00,0.224060,0.226460,-0.827995,---,---,---
