Timestamp,Temperature[degC],Humidity[percent],SO2[ppb],O3[ppb],SO2[V],O3[V]
10/11/2015 16:28:21,32.90,21.63,0.00,27.33,-2.000523,-0.823492
10/11/2015 16:28:26,32.89,21.65,0.00,19.44,-2.000509,-0.823446
10/11/2015 16:28:31,32.87,21.66,0.00,27.76,-2.000519,-0.823493
10/11/2015 16:28:36,32.86,21.68,0.00,24.62,-2.000518,-0.823474
10/11/2015 16:28:41,32.85,21.69,0.00,23.18,-2.000488,-0.823465
10/11/2015 16:28:46,32.83,21.71,0.00,23.54,-2.000493,-0.823467
10/11/2015 16:28:51,32.82,21.72,0.00,21.63,-2.000491,-0.823455
10/11/2015 16:28:56,32.81,21.73,0.00,24.96,-2.000468,-0.823474
10/11/2015 16:29:01,32.80,21.73,0.00,22.28,-2.000464,-0.823458
10/11/2015 16:29:06,32.79,21.73,0.00,20.24,-2.000457,-0.823445
10/11/2015 16:29:11,32.77,21.73,0.00,23.65,-2.000455,-0.823465
10/11/2015 16:29:16,32.76,21.73,0.00,29.11,-2.000468,-0.823496
10/11/2015 16:29:21,32.75,21.73,0.00,33.44,-2.000505,-0.823520
10/11/2015 16:29:26,32.74,21.74,0.00,36.34,-2.000500,-0.823537
10/11/2015 16:29:31,32.72,21.74,0.00,36.20,-2.000488,-0.823535
10/11/2015 16:29:36,32.71,21.75,0.00,34.69,-2.000506,-0.823526
10/11/2015 16:29:41,32.69,21.75,0.00,29.61,-2.000533,-0.823496
10/11/2015 16:29:46,32.68,21.76,0.00,28.50,-2.000546,-0.823488
10/11/2015 16:29:51,32.67,21.77,0.00,23.09,-2.000551,-0.823456
10/11/2015 16:29:56,32.65,21.78,0.00,21.47,-2.000575,-0.823446
10/11/2015 16:30:01,32.64,21.79,0.00,20.69,-2.000565,-0.823441
10/11/2015 16:30:06,32.63,21.79,0.00,24.33,-2.000560,-0.823462
10/11/2015 16:30:11,32.61,21.80,0.00,20.08,-2.000558,-0.823436
10/11/2015 16:30:16,32.60,21.81,0.00,23.18,-2.000560,-0.823454
10/11/2015 16:30:21,32.59,21.82,0.00,33.09,-2.000577,-0.823511
10/11/2015 16:30:26,32.57,21.83,0.00,31.74,-2.000569,-0.823502
10/11/2015 16:30:32,32.56,21.83,0.00,30.80,-2.000584,-0.823496
10/11/2015 16:30:36,32.55,21.84,0.00,30.87,-2.000587,-0.823496
10/11/2015 16:30:41,32.53,21.85,0.00,25.95,-2.000572,-0.823467
10/11/2015 16:30:46,32.52,21.85,0.00,29.79,-2.000563,-0.823488
10/11/2015 16:30:52,32.50,21.86,0.00,25.81,-2.000543,-0.823464
10/11/2015 16:30:56,32.49,21.87,0.00,33.90,-2.000525,-0.823511
10/11/2015 16:31:01,32.47,21.88,0.00,39.48,-2.000544,-0.823543
10/11/2015 16:31:06,32.46,21.89,0.00,44.72,-2.000540,-0.823572
10/11/2015 16:31:11,32.44,21.91,0.00,41.16,-2.000545,-0.823551
10/11/2015 16:31:17,32.42,21.92,0.00,46.05,-2.000562,-0.823578
10/11/2015 16:31:21,32.41,21.93,0.00,43.79,-2.000562,-0.823564
10/11/2015 16:31:26,32.39,21.95,0.00,47.46,-2.000562,-0.823585
10/11/2015 16:31:31,32.37,21.97,0.00,51.73,-2.000594,-0.823609
10/11/2015 16:31:36,32.35,21.99,0.00,49.84,-2.000614,-0.823597
10/11/2015 16:31:41,32.33,22.01,0.00,47.48,-2.000638,-0.823582
10/11/2015 16:31:47,32.31,22.04,0.00,48.95,-2.000655,-0.823590
10/11/2015 16:31:51,32.29,22.06,0.00,46.60,-2.000670,-0.823575
10/11/2015 16:31:56,32.27,22.09,0.00,52.71,-2.000671,-0.823610
10/11/2015 16:32:01,32.25,22.13,0.00,54.92,-2.000653,-0.823622
10/11/2015 16:32:06,32.24,22.16,0.00,49.96,-2.000657,-0.823592
10/11/2015 16:32:12,32.22,22.19,0.00,50.09,-2.000690,-0.823592
10/11/2015 16:32:16,32.20,22.22,0.00,50.04,-2.000684,-0.823591
10/11/2015 16:32:21,32.19,22.25,0.00,58.28,-2.000659,-0.823638
10/11/2015 16:32:26,32.17,22.28,0.00,65.72,-2.000641,-0.823681
10/11/2015 16:32:31,32.16,22.31,0.00,77.56,-2.000644,-0.823749
10/11/2015 16:32:37,32.14,22.33,0.00,72.85,-2.000621,-0.823721
10/11/2015 16:32:41,32.13,22.37,0.00,67.98,-2.000633,-0.823692
10/11/2015 16:32:46,32.11,22.40,0.00,61.63,-2.000641,-0.823654
10/11/2015 16:32:51,32.10,22.42,0.00,72.25,-2.000686,-0.823715
10/11/2015 16:32:56,32.09,22.45,0.00,77.07,-2.000671,-0.823743
10/11/2015 16:33:01,32.07,22.47,0.00,73.53,-2.000662,-0.823721
10/11/2015 16:33:07,32.06,22.50,0.00,79.19,-2.000642,-0.823753
10/11/2015 16:33:11,32.04,22.52,0.00,79.72,-2.000654,-0.823756
10/11/2015 16:33:16,32.03,22.54,0.00,81.14,-2.000661,-0.823763
10/11/2015 16:33:21,32.02,22.56,0.00,87.82,-2.000657,-0.823802
10/11/2015 16:33:26,32.00,22.59,0.00,97.86,-2.000656,-0.823859
10/11/2015 16:33:32,31.99,22.61,0.00,104.12,-2.000677,-0.823895
10/11/2015 16:33:36,31.97,22.63,0.00,101.81,-2.000731,-0.823881
10/11/2015 16:33:41,31.96,22.65,0.00,102.23,-2.000721,-0.823882
10/11/2015 16:33:46,31.94,22.67,0.00,105.16,-2.000701,-0.823899
10/11/2015 16:33:51,31.93,22.70,0.00,108.48,-2.000704,-0.823917
10/11/2015 16:33:57,31.91,22.73,0.00,104.43,-2.000714,-0.823893
10/11/2015 16:34:01,31.90,22.75,0.00,108.87,-2.000726,-0.823918
10/11/2015 16:34:06,31.89,22.78,0.00,100.15,-2.000749,-0.823867
10/11/2015 16:34:11,31.88,22.80,0.00,96.97,-2.000744,-0.823848
10/11/2015 16:34:16,31.86,22.82,0.00,102.83,-2.000761,-0.823881
10/11/2015 16:34:21,31.85,22.85,0.00,108.53,-2.000749,-0.823914
10/11/2015 16:34:27,31.84,22.87,0.00,107.46,-2.000746,-0.823907
10/11/2015 16:34:31,31.83,22.90,0.00,109.88,-2.000756,-0.823920
10/11/2015 16:34:36,31.81,22.92,0.00,106.54,-2.000735,-0.823900
10/11/2015 16:34:41,31.80,22.93,0.00,104.08,-2.000741,-0.823886
10/11/2015 16:34:46,31.79,22.95,0.00,102.92,-2.000754,-0.823878
10/11/2015 16:34:52,31.77,22.96,0.00,102.24,-2.000756,-0.823874
10/11/2015 16:34:56,31.76,22.98,0.00,105.27,-2.000765,-0.823890
10/11/2015 16:35:01,31.75,22.99,0.00,98.74,-2.000797,-0.823852
10/11/2015 16:35:06,31.73,23.00,0.00,97.89,-2.000797,-0.823846
10/11/2015 16:35:11,31.72,23.01,0.00,87.16,-2.000800,-0.823783
10/11/2015 16:35:17,31.71,23.02,0.00,92.15,-2.000779,-0.823812
10/11/2015 16:35:21,31.69,23.03,0.00,98.95,-2.000763,-0.823850
10/11/2015 16:35:26,31.68,23.04,0.00,106.97,-2.000754,-0.823896
10/11/2015 16:35:31,31.67,23.06,0.00,97.86,-2.000730,-0.823843
10/11/2015 16:35:36,31.65,23.07,0.00,92.58,-2.000724,-0.823812
10/11/2015 16:35:41,31.64,23.08,0.00,92.47,-2.000722,-0.823810
10/11/2015 16:35:46,31.63,23.09,0.00,88.53,-2.000768,-0.823787
10/11/2015 16:35:51,31.62,23.10,0.00,84.98,-2.000763,-0.823766
10/11/2015 16:35:56,31.61,23.11,0.00,83.39,-2.000745,-0.823756
10/11/2015 16:36:01,31.60,23.11,0.00,84.67,-2.000767,-0.823763
10/11/2015 16:36:06,31.60,23.11,0.00,75.90,-2.000789,-0.823712
10/11/2015 16:36:11,31.59,23.11,0.00,67.84,-2.000799,-0.823665
10/11/2015 16:36:16,31.59,23.10,0.00,69.61,-2.000788,-0.823675
10/11/2015 16:36:21,31.58,23.10,0.00,65.44,-2.000803,-0.823651
10/11/2015 16:36:26,31.57,23.10,0.00,62.34,-2.000839,-0.823632
10/11/2015 16:36:31,31.57,23.09,0.00,65.29,-2.000834,-0.823649
10/11/2015 16:36:36,31.56,23.09,0.00,62.53,-2.000815,-0.823633
10/11/2015 16:36:41,31.55,23.08,0.00,64.82,-2.000794,-0.823646
10/11/2015 16:36:46,31.55,23.07,0.00,60.49,-2.000764,-0.823620
10/11/2015 16:36:51,31.54,23.07,0.00,59.62,-2.000742,-0.823615
10/11/2015 16:36:56,31.53,23.06,0.00,49.86,-2.000730,-0.823558
10/11/2015 16:37:01,31.53,23.06,0.00,51.30,-2.000730,-0.823566
10/11/2015 16:37:06,31.52,23.05,0.00,50.52,-2.000717,-0.823561
10/11/2015 16:37:11,31.51,23.05,0.00,40.77,-2.000699,-0.823504
10/11/2015 16:37:16,31.51,23.04,0.00,36.91,-2.000722,-0.823482
10/11/2015 16:37:21,31.50,23.04,0.00,36.63,-2.000721,-0.823480
10/11/2015 16:37:26,31.49,23.04,0.00,37.31,-2.000715,-0.823483
10/11/2015 16:37:31,31.49,23.03,0.00,38.72,-2.000705,-0.823491
10/11/2015 16:37:36,31.48,23.03,0.00,38.73,-2.000703,-0.823491
10/11/2015 16:37:41,31.47,23.02,0.00,42.78,-2.000678,-0.823514
10/11/2015 16:37:46,31.47,23.02,0.00,38.16,-2.000681,-0.823487
10/11/2015 16:37:51,31.46,23.01,0.00,43.26,-2.000676,-0.823516
10/11/2015 16:37:56,31.45,23.01,0.00,36.25,-2.000709,-0.823475
10/11/2015 16:38:01,31.45,23.00,0.00,30.66,-2.000711,-0.823442
10/11/2015 16:38:06,31.44,22.99,0.00,27.23,-2.000713,-0.823422
10/11/2015 16:38:11,31.43,22.98,0.00,32.89,-2.000727,-0.823455
10/11/2015 16:38:16,31.42,22.97,0.00,31.43,-2.000751,-0.823446
10/11/2015 16:38:21,31.42,22.96,0.00,25.17,-2.000756,-0.823409
10/11/2015 16:38:26,31.41,22.95,0.00,23.15,-2.000754,-0.823397
10/11/2015 16:38:31,31.41,22.95,0.00,29.02,-2.000729,-0.823431
10/11/2015 16:38:36,31.40,22.94,0.00,22.46,-2.000745,-0.823393
10/11/2015 16:38:41,31.39,22.94,0.00,11.02,-2.000725,-0.823326
10/11/2015 16:38:46,31.39,22.93,0.00,14.99,-2.000725,-0.823349
10/11/2015 16:38:51,31.38,22.92,0.00,17.87,-2.000715,-0.823365
10/11/2015 16:38:56,31.37,22.92,0.00,14.96,-2.000698,-0.823348
10/11/2015 16:39:01,31.36,22.92,0.00,13.93,-2.000714,-0.823341
10/11/2015 16:39:06,31.35,22.91,0.00,19.45,-2.000721,-0.823373
10/11/2015 16:39:11,31.35,22.91,0.00,21.19,-2.000722,-0.823383
10/11/2015 16:39:16,31.34,22.91,0.00,19.98,-2.000719,-0.823375
10/11/2015 16:39:21,31.34,22.91,0.00,15.15,-2.000728,-0.823347
10/11/2015 16:39:26,31.33,22.92,0.00,24.51,-2.000742,-0.823401
10/11/2015 16:39:31,31.32,22.92,0.00,22.92,-2.000749,-0.823392
10/11/2015 16:39:36,31.32,22.92,0.00,22.60,-2.000742,-0.823389
10/11/2015 16:39:41,31.31,22.92,0.00,18.35,-2.000750,-0.823365
10/11/2015 16:39:46,31.31,22.92,0.00,14.72,-2.000778,-0.823343
10/11/2015 16:39:51,31.30,22.92,0.00,12.65,-2.000797,-0.823331
10/11/2015 16:39:56,31.30,22.92,0.00,16.46,-2.000791,-0.823353
10/11/2015 16:40:01,31.30,22.92,0.00,16.87,-2.000769,-0.823355
10/11/2015 16:40:06,31.29,22.92,0.00,16.52,-2.000782,-0.823353
10/11/2015 16:40:11,31.29,22.92,0.00,13.35,-2.000775,-0.823335
10/11/2015 16:40:16,31.28,22.92,0.00,6.81,-2.000772,-0.823296
10/11/2015 16:40:21,31.28,22.92,0.00,9.49,-2.000761,-0.823312
10/11/2015 16:40:26,31.28,22.92,0.00,6.79,-2.000757,-0.823296
10/11/2015 16:40:31,31.27,22.92,0.00,6.24,-2.000759,-0.823293
10/11/2015 16:40:36,31.27,22.92,0.00,7.28,-2.000756,-0.823298
10/11/2015 16:40:41,31.26,22.93,0.00,9.46,-2.000772,-0.823311
10/11/2015 16:40:46,31.26,22.94,0.00,9.41,-2.000763,-0.823310
10/11/2015 16:40:51,31.26,22.95,0.00,7.55,-2.000751,-0.823299
10/11/2015 16:40:56,31.25,22.96,0.00,4.98,-2.000754,-0.823284
10/11/2015 16:41:01,31.24,22.97,0.00,12.02,-2.000771,-0.823325
10/11/2015 16:41:06,31.24,22.98,0.00,12.71,-2.000740,-0.823328
10/11/2015 16:41:11,31.23,22.99,0.00,12.50,-2.000751,-0.823327
10/11/2015 16:41:16,31.23,23.00,0.00,16.64,-2.000758,-0.823351
10/11/2015 16:41:21,31.22,23.02,0.00,21.97,-2.000744,-0.823381
10/11/2015 16:41:26,31.21,23.03,0.00,17.68,-2.000733,-0.823356
10/11/2015 16:41:31,31.21,23.05,0.00,5.84,-2.000744,-0.823287
10/11/2015 16:41:36,31.20,23.05,0.00,3.64,-2.000750,-0.823274
10/11/2015 16:41:41,31.20,23.06,0.00,0.39,-2.000731,-0.823255
10/11/2015 16:41:46,31.19,23.07,0.00,0.00,-2.000702,-0.823210
10/11/2015 16:41:51,31.19,23.08,0.00,0.00,-2.000695,-0.823167
10/11/2015 16:41:56,31.18,23.08,0.00,0.00,-2.000697,-0.823179
10/11/2015 16:42:01,31.18,23.09,0.00,0.00,-2.000705,-0.823182
10/11/2015 16:42:06,31.17,23.09,0.00,0.00,-2.000706,-0.823152
10/11/2015 16:42:11,31.16,23.10,0.00,0.00,-2.000717,-0.823126
10/11/2015 16:42:16,31.16,23.11,0.00,0.00,-2.000727,-0.823159
10/11/2015 16:42:21,31.15,23.12,0.00,0.00,-2.000716,-0.823125
10/11/2015 16:42:26,31.14,23.13,0.00,0.00,-2.000689,-0.823151
10/11/2015 16:42:31,31.13,23.14,0.00,0.00,-2.000673,-0.823159
10/11/2015 16:42:36,31.13,23.15,0.00,0.00,-2.000674,-0.823150
10/11/2015 16:42:41,31.12,23.17,0.00,0.00,-2.000703,-0.823150
10/11/2015 16:42:46,31.11,23.18,0.00,0.00,-2.000663,-0.823165
10/11/2015 16:42:51,31.10,23.19,0.00,0.00,-2.000648,-0.823152
10/11/2015 16:42:56,31.09,23.21,0.00,0.00,-2.000655,-0.823122
10/11/2015 16:43:01,31.08,23.23,0.00,0.00,-2.000661,-0.823103
10/11/2015 16:43:06,31.07,23.24,0.00,0.00,-2.000666,-0.823155
10/11/2015 16:43:11,31.07,23.26,0.00,0.00,-2.000662,-0.823163
10/11/2015 16:43:16,31.06,23.28,0.00,0.00,-2.000658,-0.823146
10/11/2015 16:43:21,31.05,23.29,0.00,0.00,-2.000648,-0.823127
10/11/2015 16:43:26,31.04,23.31,0.00,0.00,-2.000643,-0.823111
10/11/2015 16:43:31,31.04,23.32,0.00,0.00,-2.000645,-0.823109
10/11/2015 16:43:36,31.03,23.34,0.00,0.00,-2.000622,-0.823125
10/11/2015 16:43:41,31.02,23.35,0.00,0.00,-2.000596,-0.823119
10/11/2015 16:43:46,31.01,23.36,0.00,0.00,-2.000616,-0.823137
10/11/2015 16:43:51,31.01,23.38,0.00,0.00,-2.000604,-0.823107
10/11/2015 16:43:56,31.00,23.39,0.00,0.00,-2.000598,-0.823086
10/11/2015 16:44:01,31.00,23.40,0.00,0.00,-2.000598,-0.823071
10/11/2015 16:44:06,30.99,23.42,0.00,0.00,-2.000590,-0.823081
10/11/2015 16:44:11,30.98,23.43,0.00,0.00,-2.000599,-0.823144
10/11/2015 16:44:16,30.98,23.45,0.00,0.00,-2.000581,-0.823158
10/11/2015 16:44:21,30.97,23.46,0.00,0.00,-2.000603,-0.823199
10/11/2015 16:44:26,30.96,23.48,0.00,0.00,-2.000609,-0.823207
10/11/2015 16:44:31,30.96,23.49,0.00,0.00,-2.000604,-0.823200
10/11/2015 16:44:36,30.95,23.51,0.00,0.00,-2.000620,-0.823201
10/11/2015 16:44:41,30.94,23.52,0.00,0.00,-2.000617,-0.823141
10/11/2015 16:44:46,30.94,23.53,0.00,0.00,-2.000607,-0.823185
10/11/2015 16:44:51,30.93,23.54,0.00,0.00,-2.000604,-0.823189
10/11/2015 16:44:56,30.93,23.55,0.00,0.00,-2.000614,-0.823139
10/11/2015 16:45:01,30.93,23.55,0.00,0.00,-2.000615,-0.823176
10/11/2015 16:45:06,30.92,23.56,0.00,0.00,-2.000614,-0.823158
10/11/2015 16:45:11,30.92,23.57,0.00,0.00,-2.000603,-0.823160
10/11/2015 16:45:16,30.91,23.57,0.00,0.00,-2.000595,-0.823168
10/11/2015 16:45:21,30.91,23.58,0.00,0.00,-2.000595,-0.823141
10/11/2015 16:45:26,30.90,23.58,0.00,0.00,-2.000608,-0.823079
10/11/2015 16:45:31,30.90,23.59,0.00,0.00,-2.000635,-0.823061
10/11/2015 16:45:37,30.90,23.59,0.00,0.00,-2.000608,-0.823093
10/11/2015 16:45:41,30.89,23.59,0.00,0.00,-2.000622,-0.823092
10/11/2015 16:45:46,30.89,23.59,0.00,0.00,-2.000618,-0.823089
10/11/2015 16:45:51,30.89,23.60,0.00,0.00,-2.000622,-0.823099
10/11/2015 16:45:57,30.88,23.59,0.00,0.00,-2.000646,-0.823144
10/11/2015 16:46:01,30.88,23.59,0.00,0.00,-2.000650,-0.823115
10/11/2015 16:46:06,30.88,23.59,0.00,0.00,-2.000669,-0.823118
10/11/2015 16:46:11,30.87,23.59,0.00,0.00,-2.000675,-0.823095
10/11/2015 16:46:16,30.87,23.59,0.00,0.00,-2.000697,-0.823070
10/11/2015 16:46:21,30.87,23.59,0.00,0.00,-2.000705,-0.823079
10/11/2015 16:46:27,30.86,23.59,0.00,0.00,-2.000696,-0.823033
10/11/2015 16:46:31,30.86,23.59,0.00,0.00,-2.000708,-0.823040
10/11/2015 16:46:36,30.85,23.59,0.00,0.00,-2.000726,-0.823072
10/11/2015 16:46:41,30.85,23.59,0.00,0.00,-2.000733,-0.823086
10/11/2015 16:46:46,30.84,23.59,0.00,0.00,-2.000738,-0.823112
10/11/2015 16:46:52,30.84,23.59,0.00,0.00,-2.000744,-0.823098
10/11/2015 16:46:56,30.83,23.59,0.00,0.00,-2.000763,-0.823111
10/11/2015 16:47:01,30.83,23.59,0.00,0.00,-2.000722,-0.823091
10/11/2015 16:47:06,30.82,23.59,0.00,0.00,-2.000728,-0.823067
10/11/2015 16:47:11,30.81,23.59,0.00,0.00,-2.000749,-0.823058
10/11/2015 16:47:17,30.81,23.60,0.00,0.00,-2.000750,-0.823064
10/11/2015 16:47:21,30.80,23.60,0.00,0.00,-2.000761,-0.823127
10/11/2015 16:47:26,30.80,23.60,0.00,0.00,-2.000769,-0.823076
10/11/2015 16:47:31,30.79,23.60,0.00,0.00,-2.000772,-0.823081
10/11/2015 16:47:36,30.79,23.60,0.00,0.00,-2.000772,-0.823102
10/11/2015 16:47:41,30.78,23.60,0.00,0.00,-2.000773,-0.823128
10/11/2015 16:47:47,30.78,23.60,0.00,0.00,-2.000785,-0.823097
10/11/2015 16:47:51,30.77,23.59,0.00,0.00,-2.000799,-0.823100
10/11/2015 16:47:56,30.77,23.59,0.00,0.00,-2.000826,-0.823074
10/11/2015 16:48:01,30.76,23.58,0.00,0.00,-2.000825,-0.823085
10/11/2015 16:48:06,30.76,23.58,0.00,0.00,-2.000824,-0.823117
10/11/2015 16:48:12,30.75,23.58,0.00,0.00,-2.000797,-0.823122
10/11/2015 16:48:16,30.75,23.58,0.00,0.00,-2.000839,-0.823147
10/11/2015 16:48:21,30.74,23.58,0.00,0.00,-2.000825,-0.823133
10/11/2015 16:48:26,30.73,23.58,0.00,0.00,-2.000841,-0.823101
10/11/2015 16:48:31,30.73,23.59,0.00,0.00,-2.000837,-0.823070
10/11/2015 16:48:37,30.72,23.59,0.00,0.00,-2.000811,-0.823057
10/11/2015 16:48:41,30.72,23.59,0.00,0.00,-2.000831,-0.823104
10/11/2015 16:48:46,30.71,23.59,0.00,0.00,-2.000815,-0.823087
10/11/2015 16:48:51,30.71,23.59,0.00,0.00,-2.000831,-0.823095
10/11/2015 16:48:56,30.71,23.59,0.00,0.00,-2.000822,-0.823088
10/11/2015 16:49:01,30.70,23.59,0.00,0.00,-2.000815,-0.823080
10/11/2015 16:49:07,30.70,23.60,0.00,0.00,-2.000835,-0.823105
10/11/2015 16:49:11,30.69,23.60,0.00,0.00,-2.000840,-0.823077
10/11/2015 16:49:16,30.69,23.60,0.00,0.00,-2.000823,-0.823077
10/11/2015 16:49:21,30.69,23.60,0.00,0.00,-2.000840,-0.823147
10/11/2015 16:49:26,30.69,23.60,0.00,0.00,-2.000826,-0.823140
10/11/2015 16:49:32,30.68,23.60,0.00,0.00,-2.000795,-0.823147
10/11/2015 16:49:36,30.68,23.60,0.00,0.00,-2.000787,-0.823121
10/11/2015 16:49:41,30.68,23.60,0.00,0.00,-2.000839,-0.823135
10/11/2015 16:49:46,30.67,23.61,0.00,0.00,-2.000861,-0.823155
10/11/2015 16:49:51,30.67,23.61,0.00,0.00,-2.000847,-0.823184
10/11/2015 16:49:57,30.66,23.62,0.00,0.00,-2.000839,-0.823147
10/11/2015 16:50:01,30.66,23.62,0.00,0.00,-2.000838,-0.823176
10/11/2015 16:50:06,30.65,23.63,0.00,0.00,-2.000858,-0.823204
10/11/2015 16:50:11,30.65,23.64,0.00,1.35,-2.000860,-0.823235
10/11/2015 16:50:16,30.64,23.65,0.00,0.00,-2.000852,-0.823200
10/11/2015 16:50:21,30.63,23.65,0.00,0.00,-2.000855,-0.823149
10/11/2015 16:50:27,30.63,23.66,0.00,0.00,-2.000852,-0.823127
10/11/2015 16:50:31,30.62,23.67,0.00,0.00,-2.000847,-0.823134
10/11/2015 16:50:36,30.61,23.68,0.00,0.00,-2.000822,-0.823151
10/11/2015 16:50:41,30.61,23.69,0.00,0.00,-2.000809,-0.823127
10/11/2015 16:50:46,30.61,23.70,0.00,0.00,-2.000834,-0.823155
10/11/2015 16:50:51,30.60,23.71,0.00,0.00,-2.000858,-0.823134
10/11/2015 16:50:56,30.59,23.71,0.00,0.00,-2.000831,-0.823107
10/11/2015 16:51:01,30.59,23.72,0.00,0.00,-2.000836,-0.823132
10/11/2015 16:51:06,30.58,23.73,0.00,0.00,-2.000828,-0.823162
10/11/2015 16:51:11,30.57,23.74,0.00,0.00,-2.000831,-0.823174
10/11/2015 16:51:16,30.57,23.75,0.00,0.00,-2.000838,-0.823169
10/11/2015 16:51:21,30.56,23.77,0.00,0.00,-2.000837,-0.823164
10/11/2015 16:51:26,30.55,23.78,0.00,0.00,-2.000855,-0.823159
10/11/2015 16:51:31,30.54,23.79,0.00,0.00,-2.000845,-0.823174
10/11/2015 16:51:36,30.54,23.81,0.00,0.00,-2.000850,-0.823195
10/11/2015 16:51:41,30.53,23.82,0.00,0.00,-2.000875,-0.823183
10/11/2015 16:51:46,30.52,23.84,0.00,0.00,-2.000846,-0.823180
10/11/2015 16:51:51,30.51,23.85,0.00,0.00,-2.000850,-0.823211
10/11/2015 16:51:56,30.50,23.86,0.00,0.00,-2.000855,-0.823159
10/11/2015 16:52:01,30.49,23.87,0.00,0.00,-2.000871,-0.823088
10/11/2015 16:52:06,30.48,23.88,0.00,0.00,-2.000886,-0.823065
10/11/2015 16:52:11,30.47,23.90,0.00,0.00,-2.000902,-0.823083
10/11/2015 16:52:16,30.47,23.91,0.00,0.00,-2.000922,-0.823128
10/11/2015 16:52:21,30.46,23.92,0.00,0.00,-2.000891,-0.823093
10/11/2015 16:52:26,30.45,23.93,0.00,0.00,-2.000866,-0.823093
10/11/2015 16:52:31,30.44,23.94,0.00,0.00,-2.000887,-0.823069
10/11/2015 16:52:36,30.44,23.94,0.00,0.00,-2.000892,-0.823122
10/11/2015 16:52:41,30.43,23.95,0.00,0.00,-2.000879,-0.823079
10/11/2015 16:52:46,30.42,23.95,0.00,0.00,-2.000875,-0.823067
10/11/2015 16:52:51,30.42,23.94,0.00,0.00,-2.000856,-0.823029
10/11/2015 16:52:56,30.41,23.94,0.00,0.00,-2.000863,-0.823049
10/11/2015 16:53:01,30.40,23.94,0.00,0.00,-2.000873,-0.823050
10/11/2015 16:53:06,30.40,23.95,0.00,0.00,-2.000891,-0.823126
10/11/2015 16:53:11,30.39,23.95,0.00,0.00,-2.000897,-0.823098
10/11/2015 16:53:16,30.39,23.95,0.00,0.00,-2.000922,-0.823106
10/11/2015 16:53:21,30.39,23.95,0.00,0.00,-2.000936,-0.823162
10/11/2015 16:53:26,30.38,23.95,0.00,0.00,-2.000924,-0.823137
10/11/2015 16:53:31,30.38,23.95,0.00,0.00,-2.000921,-0.823163
10/11/2015 16:53:36,30.37,23.96,0.00,0.00,-2.000916,-0.823175
10/11/2015 16:53:41,30.37,23.96,0.00,0.00,-2.000924,-0.823158
10/11/2015 16:53:46,30.37,23.95,0.00,0.00,-2.000907,-0.823125
10/11/2015 16:53:51,30.36,23.95,0.00,0.00,-2.000912,-0.823067
10/11/2015 16:53:56,30.36,23.94,0.00,0.00,-2.000907,-0.823047
10/11/2015 16:54:01,30.35,23.93,0.00,0.00,-2.000914,-0.823067
10/11/2015 16:54:06,30.35,23.92,0.00,0.00,-2.000913,-0.823094
10/11/2015 16:54:11,30.35,23.91,0.00,0.00,-2.000900,-0.823129
10/11/2015 16:54:16,30.34,23.90,0.00,0.00,-2.000892,-0.823136
10/11/2015 16:54:21,30.34,23.89,0.00,0.00,-2.000877,-0.823116
10/11/2015 16:54:26,30.34,23.88,0.00,0.00,-2.000879,-0.823115
10/11/2015 16:54:31,30.33,23.88,0.00,0.00,-2.000885,-0.823103
10/11/2015 16:54:36,30.33,23.88,0.00,0.00,-2.000877,-0.823176
10/11/2015 16:54:41,30.33,23.88,0.00,0.00,-2.000873,-0.823157
10/11/2015 16:54:46,30.33,23.88,0.00,0.00,-2.000857,-0.823186
10/11/2015 16:54:51,30.32,23.88,0.00,0.00,-2.000859,-0.823139
10/11/2015 16:54:56,30.32,23.88,0.00,0.00,-2.000862,-0.823114
10/11/2015 16:55:01,30.31,23.87,0.00,0.00,-2.000845,-0.823135
10/11/2015 16:55:06,30.31,23.87,0.00,0.00,-2.000841,-0.823126
10/11/2015 16:55:11,30.31,23.87,0.00,0.00,-2.000829,-0.823171
10/11/2015 16:55:16,30.30,23.87,0.00,0.00,-2.000820,-0.823129
10/11/2015 16:55:21,30.29,23.88,0.00,0.00,-2.000839,-0.823136
10/11/2015 16:55:26,30.29,23.88,0.00,0.00,-2.000850,-0.823134
10/11/2015 16:55:31,30.28,23.89,0.00,0.00,-2.000856,-0.823153
10/11/2015 16:55:36,30.28,23.90,0.00,0.00,-2.000856,-0.823196
10/11/2015 16:55:42,30.27,23.91,0.00,0.00,-2.000850,-0.823157
10/11/2015 16:55:47,30.26,23.91,0.00,0.00,-2.000854,-0.823127
10/11/2015 16:55:51,30.26,23.92,0.00,0.00,-2.000841,-0.823142
10/11/2015 16:55:56,30.25,23.92,0.00,0.00,-2.000827,-0.823133
10/11/2015 16:56:01,30.25,23.92,0.00,0.00,-2.000826,-0.823139
10/11/2015 16:56:06,30.24,23.92,0.00,0.00,-2.000829,-0.823133
10/11/2015 16:56:12,30.24,23.93,0.00,0.00,-2.000842,-0.823134
10/11/2015 16:56:16,30.24,23.93,0.00,0.00,-2.000856,-0.823179
10/11/2015 16:56:21,30.23,23.92,0.00,0.00,-2.000854,-0.823160
10/11/2015 16:56:26,30.23,23.92,0.00,0.00,-2.000890,-0.823138
10/11/2015 16:56:31,30.23,23.92,0.00,0.00,-2.000896,-0.823173
10/11/2015 16:56:37,30.22,23.92,0.00,0.00,-2.000899,-0.823207
