timestamp,temperature[degC],humidity[%],no2[ppb],o3[ppb],no2_we[V],no2_aux[V],o3[V],latitude[deg],longitude[deg],altitude[m]
08/03/2016 08:02:31,---,---,0,0,0.183804,0.233989,-0.826494,---,---,---
08/03/2016 08:02:35,21.56,72.52,---,---,---,---,---,---,---,---
08/03/2016 08:02:36,---,---,0,0,0.183644,0.233993,-0.826496,---,---,---
08/03/2016 08:02:40,21.57,72.5,---,---,---,---,---,---,---,---
08/03/2016 08:02:41,---,---,0,0,0.183428,0.233968,-0.826496,---,---,---
08/03/2016 08:02:45,21.57,72.47,---,---,---,---,---,---,---,---
08/03/2016 08:02:46,---,---,0,0,0.183244,0.233986,-0.826503,---,---,---
08/03/2016 08:02:50,21.57,---,---,---,---,---,---,---,---,---
08/03/2016 08:02:51,---,72.42,0,0,0.183077,0.233976,-0.826502,---,---,---
08/03/2016 08:02:55,21.57,72.32,---,---,---,---,---,---,---,---
08/03/2016 08:02:56,---,---,0,0,0.183081,0.23398,-0.826502,---,---,---
08/03/2016 08:03:02,21.57,---,---,---,---,---,---,---,---,---
08/03/2016 08:03:03,---,---,0,0,0.183188,0.233979,-0.826505,---,---,---
08/03/2016 08:03:05,21.58,72.28,---,---,---,---,---,---,---,---
08/03/2016 08:03:06,---,---,0,0,0.183338,0.233949,-0.826507,---,---,---
08/03/2016 08:03:10,21.58,72.24,---,---,---,---,---,---,---,---
08/03/2016 08:03:11,---,---,0,0,0.183516,0.233981,-0.826513,---,---,---
08/03/2016 08:03:15,21.58,---,---,---,---,---,---,---,---,---
08/03/2016 08:03:16,---,72.23,0,0,0.183691,0.234002,-0.826513,---,---,---
08/03/2016 08:03:20,21.58,---,---,---,---,---,---,---,---,---
08/03/2016 08:03:21,---,72.22,0,0,0.183807,0.234011,-0.826517,---,---,---
08/03/2016 08:03:25,21.58,---,---,---,---,---,---,---,---,---
08/03/2016 08:03:26,---,72.22,0,0,0.183924,0.234006,-0.826526,---,---,---
08/03/2016 08:03:30,21.59,---,---,---,---,---,---,---,---,---
08/03/2016 08:03:31,---,72.22,0,0,0.184015,0.234029,-0.82653,---,---,---
08/03/2016 08:03:35,21.59,---,---,---,---,---,---,---,---,---
08/03/2016 08:03:36,---,72.19,0,0,0.184043,0.234054,-0.826543,---,---,---
08/03/2016 08:03:41,21.59,72.16,---,---,---,---,---,---,---,---
08/03/2016 08:03:42,---,---,0,0,0.184131,0.234075,-0.826548,---,---,---
08/03/2016 08:03:45,21.59,---,---,---,---,---,---,---,---,---
08/03/2016 08:03:46,---,72.13,0,0,0.184204,0.234067,-0.826551,---,---,---
08/03/2016 08:03:50,21.59,---,---,---,---,---,---,---,---,---
08/03/2016 08:03:51,---,72.08,0,0,0.184318,0.234074,-0.826555,---,---,---
08/03/2016 08:03:56,21.59,72.02,0,0,0.184428,0.234093,-0.82656,---,---,---
08/03/2016 08:04:00,21.6,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:01,---,71.97,0,0,0.184577,0.234088,-0.826567,---,---,---
08/03/2016 08:04:05,21.6,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:06,---,71.93,0,0,0.184837,0.234085,-0.826568,---,---,---
08/03/2016 08:04:10,21.6,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:11,---,71.89,0,0,0.185064,0.234088,-0.826579,---,---,---
08/03/2016 08:04:15,21.6,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:16,---,71.86,0,0,0.185291,0.234131,-0.826585,---,---,---
08/03/2016 08:04:20,21.6,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:21,---,71.82,0,0,0.185527,0.234146,-0.826602,---,---,---
08/03/2016 08:04:25,21.6,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:26,---,71.78,0,0,0.18578,0.234153,-0.826625,---,---,---
08/03/2016 08:04:30,21.61,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:31,---,71.75,0,0,0.185986,0.23416,-0.826665,---,---,---
08/03/2016 08:04:35,21.61,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:36,---,71.71,0,0,0.186283,0.23417,-0.826717,---,---,---
08/03/2016 08:04:40,21.61,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:41,---,71.64,0,0,0.186704,0.234166,-0.826768,---,---,---
08/03/2016 08:04:45,21.61,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:46,---,71.56,0,0,0.187193,0.23416,-0.826833,---,---,---
08/03/2016 08:04:50,21.62,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:51,---,71.45,---,---,---,---,---,---,---,---
08/03/2016 08:04:52,---,---,0,0,0.187801,0.234153,-0.826895,---,---,---
08/03/2016 08:04:55,21.62,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:56,---,71.33,0,0,0.188522,0.234139,-0.826958,---,---,---
08/03/2016 08:05:01,21.62,71.2,0,10.29,0.189292,0.234119,-0.827015,---,---,---
08/03/2016 08:05:05,21.62,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:06,---,71.05,0,24.27,0.190105,0.234113,-0.827078,---,---,---
08/03/2016 08:05:10,21.62,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:11,---,70.9,0,37.81,0.190952,0.234117,-0.827139,---,---,---
08/03/2016 08:05:15,21.63,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:16,---,70.76,0,52,0.191946,0.234115,-0.827202,---,---,---
08/03/2016 08:05:20,21.63,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:21,---,70.65,0,66.69,0.193,0.234115,-0.827268,---,---,---
08/03/2016 08:05:25,21.63,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:26,---,70.56,0,81.79,0.194156,0.234095,-0.827336,---,---,---
08/03/2016 08:05:30,21.63,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:31,---,70.47,0,96.42,0.195294,0.234083,-0.827402,---,---,---
08/03/2016 08:05:35,21.63,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:36,---,70.38,0,110.24,0.196348,0.234082,-0.827464,---,---,---
08/03/2016 08:05:40,21.64,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:41,---,70.29,0,123.3,0.197355,0.234078,-0.827522,---,---,---
08/03/2016 08:05:45,21.64,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:46,---,70.2,0,137.11,0.198333,0.234092,-0.827584,---,---,---
08/03/2016 08:05:50,21.64,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:51,---,70.09,0,149.88,0.199297,0.234066,-0.827642,---,---,---
08/03/2016 08:05:55,21.64,---,---,---,---,---,---,---,---,---
08/03/2016 08:05:56,---,69.97,0,162.23,0.200243,0.234043,-0.827697,---,---,---
08/03/2016 08:06:00,21.65,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:01,---,69.84,0,171.69,0.201162,0.234028,-0.82774,---,---,---
08/03/2016 08:06:06,21.65,69.54,0,181.44,0.20209,0.234045,-0.827783,---,---,---
08/03/2016 08:06:10,21.65,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:13,---,---,0,190.47,0.20302,0.23406,-0.827824,---,---,---
08/03/2016 08:06:15,21.65,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:16,---,69.4,0,196.29,0.203929,0.234042,-0.82785,---,---,---
08/03/2016 08:06:20,21.65,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:21,---,69.25,0,203.28,0.204822,0.234037,-0.827881,---,---,---
08/03/2016 08:06:25,21.66,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:26,---,69.13,0,209.11,0.205653,0.234073,-0.827908,---,---,---
08/03/2016 08:06:30,21.66,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:31,---,69.02,0,214.83,0.206562,0.234066,-0.827933,---,---,---
08/03/2016 08:06:35,21.66,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:36,---,68.91,0,218.48,0.207369,0.234076,-0.827949,---,---,---
08/03/2016 08:06:40,21.67,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:41,---,68.8,0,222.84,0.208198,0.234061,-0.827969,---,---,---
08/03/2016 08:06:45,21.67,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:46,---,68.68,3.02,225.71,0.208951,0.234042,-0.827982,---,---,---
08/03/2016 08:06:50,21.67,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:52,---,68.55,8.09,227.39,0.209733,0.23401,-0.827989,---,---,---
08/03/2016 08:06:55,21.67,---,---,---,---,---,---,---,---,---
08/03/2016 08:06:56,---,68.42,12.78,229.48,0.210474,0.233997,-0.827999,---,---,---
08/03/2016 08:07:00,21.68,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:01,---,68.29,17.13,229.2,0.211184,0.234008,-0.827997,---,---,---
08/03/2016 08:07:06,---,68.17,21.06,227.38,0.211796,0.233989,-0.827989,---,---,---
08/03/2016 08:07:11,21.68,68.06,24.68,221.75,0.21238,0.233992,-0.827964,---,---,---
08/03/2016 08:07:15,21.68,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:16,---,67.97,28.31,213.11,0.212954,0.233983,-0.827925,---,---,---
08/03/2016 08:07:20,21.68,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:21,---,67.85,30.64,205.75,0.213354,0.234009,-0.827892,---,---,---
08/03/2016 08:07:27,21.69,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:28,---,---,32.8,193.64,0.213682,0.233991,-0.827837,---,---,---
08/03/2016 08:07:30,21.69,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:31,---,67.8,33.72,182.75,0.213824,0.233986,-0.827788,---,---,---
08/03/2016 08:07:35,21.69,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:36,---,67.75,33.67,170.38,0.213829,0.234002,-0.827732,---,---,---
08/03/2016 08:07:40,21.69,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:41,---,67.69,33.03,158.5,0.213724,0.234001,-0.827679,---,---,---
08/03/2016 08:07:45,21.7,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:46,---,67.63,32.53,145.05,0.213635,0.233994,-0.827618,---,---,---
08/03/2016 08:07:50,21.7,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:51,---,67.58,31.24,132.89,0.213439,0.234008,-0.827564,---,---,---
08/03/2016 08:07:55,21.7,---,---,---,---,---,---,---,---,---
08/03/2016 08:07:56,---,67.53,29.64,120.36,0.213175,0.234004,-0.827507,---,---,---
08/03/2016 08:08:00,21.71,---,---,---,---,---,---,---,---,---
08/03/2016 08:08:01,---,67.49,28.09,108.65,0.212937,0.234017,-0.827455,---,---,---
08/03/2016 08:08:05,21.71,---,---,---,---,---,---,---,---,---
08/03/2016 08:08:06,---,67.43,26.1,95.96,0.212621,0.234024,-0.827397,---,---,---
08/03/2016 08:08:11,21.71,---,---,---,---,---,---,---,---,---
08/03/2016 08:08:13,---,---,24.08,85.34,0.21231,0.23404,-0.82735,---,---,---
08/03/2016 08:08:16,21.71,67.4,21.67,74.49,0.211927,0.234047,-0.827301,---,---,---
08/03/2016 08:08:21,21.72,67.38,19.53,64.2,0.21159,0.234056,-0.827254,---,---,---
08/03/2016 08:08:26,21.72,67.35,17.42,52.39,0.211251,0.234061,-0.827201,---,---,---
08/03/2016 08:08:31,21.72,67.32,14.98,40.77,0.210865,0.234068,-0.827149,---,---,---
08/03/2016 08:08:36,21.73,67.29,12.76,30.04,0.21049,0.234054,-0.827101,---,---,---
08/03/2016 08:08:41,21.73,67.26,10.63,20.78,0.210128,0.234035,-0.827059,---,---,---
08/03/2016 08:08:46,21.73,67.23,8.72,10.65,0.209791,0.234008,-0.827013,---,---,---
08/03/2016 08:08:51,21.73,67.19,6.73,---,0.20944,0.23398,---,---,---,---
08/03/2016 08:08:52,---,---,---,3.7,---,---,-0.826982,---,---,---
08/03/2016 08:08:56,21.74,67.15,5.23,0,0.20918,0.233964,-0.826951,---,---,---
08/03/2016 08:09:01,21.74,67.1,4.15,0,0.208991,0.23395,-0.826922,---,---,---
08/03/2016 08:09:06,21.74,67.04,3.14,0,0.208819,0.233944,-0.826902,---,---,---
08/03/2016 08:09:11,21.75,66.97,1.97,0,0.208628,0.233943,-0.826885,---,---,---
08/03/2016 08:09:16,21.75,66.91,0.74,0,0.208438,0.233951,-0.826872,---,---,---
08/03/2016 08:09:21,21.75,66.84,0,0,0.208281,0.233978,-0.826856,---,---,---
08/03/2016 08:09:26,21.75,66.77,0,0,0.208136,0.233989,-0.826845,---,---,---
08/03/2016 08:09:31,21.75,66.71,0,0,0.207931,0.234008,-0.826837,---,---,---
08/03/2016 08:09:36,21.76,66.65,0,0,0.207752,0.233994,-0.826828,---,---,---
08/03/2016 08:09:41,21.76,66.59,0,0,0.207603,0.233987,-0.82682,---,---,---
08/03/2016 08:09:46,21.76,66.53,0,0,0.207531,0.233999,-0.826811,---,---,---
08/03/2016 08:09:51,21.76,66.48,0,0,0.207537,0.233987,-0.826797,---,---,---
08/03/2016 08:09:56,21.77,66.42,0,0,0.207493,0.233983,-0.826793,---,---,---
08/03/2016 08:10:01,21.77,66.36,0,0,0.207433,0.233949,-0.826789,---,---,---
08/03/2016 08:10:06,21.77,66.31,0,0,0.207436,0.23396,-0.826786,---,---,---
08/03/2016 08:10:11,21.77,66.27,0,0,0.207391,0.233962,-0.826775,---,---,---
08/03/2016 08:10:16,21.77,66.24,0,0,0.207307,0.233971,-0.826768,---,---,---
08/03/2016 08:10:21,21.77,66.21,0,0,0.207219,0.233974,-0.826766,---,---,---
08/03/2016 08:10:26,21.77,---,---,---,---,---,---,---,---,---
08/03/2016 08:10:27,---,66.19,0,0,0.207014,0.233969,-0.826766,---,---,---
08/03/2016 08:10:31,21.78,66.16,0,0,0.206811,0.233978,-0.826765,---,---,---
08/03/2016 08:10:36,21.78,66.13,0,0,0.206628,0.23397,-0.826765,---,---,---
08/03/2016 08:10:41,21.78,66.1,0,0,0.206461,0.233949,-0.826764,---,---,---
08/03/2016 08:10:48,---,66.06,0,0,0.206279,0.23397,-0.82676,---,---,---
08/03/2016 08:10:51,21.78,66.03,0,0,0.206102,0.233964,-0.82675,---,---,---
08/03/2016 08:10:56,21.78,66,0,0,0.205914,0.23397,-0.826748,---,---,---
08/03/2016 08:11:01,21.78,65.95,0,0,0.205759,0.233967,-0.826738,---,---,---
08/03/2016 08:11:06,21.78,65.92,0,0,0.20558,0.233945,-0.826736,---,---,---
08/03/2016 08:11:11,21.78,65.91,0,0,0.205421,0.233949,-0.826744,---,---,---
08/03/2016 08:11:16,21.78,65.9,0,0,0.205267,0.233959,-0.826739,---,---,---
08/03/2016 08:11:21,21.78,---,---,---,---,---,---,---,---,---
08/03/2016 08:11:22,---,65.88,0,0,0.205196,0.233988,-0.826735,---,---,---
08/03/2016 08:11:26,21.78,65.84,0,0,0.20505,0.23399,-0.826733,---,---,---
08/03/2016 08:11:31,21.78,65.79,0,0,0.204859,0.233994,-0.826729,---,---,---
08/03/2016 08:11:36,21.78,65.73,0,0,0.204601,0.234016,-0.82673,---,---,---
08/03/2016 08:11:41,21.78,65.69,0,0,0.204314,0.233993,-0.826741,---,---,---
08/03/2016 08:11:46,21.79,65.73,0,0,0.204196,0.233977,-0.826745,---,---,---
08/03/2016 08:11:51,21.79,65.82,0,0,0.204307,0.234006,-0.826744,---,---,---
08/03/2016 08:11:56,21.79,65.94,0,0,0.204477,0.233991,-0.826757,---,---,---
08/03/2016 08:12:02,21.79,66.09,0,0,0.204534,0.23398,-0.826755,---,---,---
08/03/2016 08:12:06,21.79,66.23,0,0,0.204497,0.233973,-0.826756,---,---,---
08/03/2016 08:12:11,21.79,66.36,0,0,0.204354,0.233965,-0.826758,---,---,---
08/03/2016 08:12:16,21.8,66.46,0,0,0.204103,0.233968,-0.826784,---,---,---
08/03/2016 08:12:21,21.8,66.54,0,0,0.203845,0.233956,-0.826828,---,---,---
08/03/2016 08:12:26,21.8,66.6,0,0,0.203612,0.233952,-0.826875,---,---,---
08/03/2016 08:12:31,21.8,66.67,0,0,0.203335,0.233982,-0.826923,---,---,---
08/03/2016 08:12:36,21.81,66.74,0,0,0.203146,0.233985,-0.82696,---,---,---
08/03/2016 08:12:41,21.81,66.79,0,9.41,0.203025,0.234001,-0.827005,---,---,---
08/03/2016 08:12:46,21.81,66.84,0,20.19,0.202858,0.234007,-0.827054,---,---,---
08/03/2016 08:12:51,21.82,66.87,0,33.51,0.202793,0.23401,-0.827113,---,---,---
08/03/2016 08:12:56,21.82,66.91,0,49.53,0.202816,0.23398,-0.827185,---,---,---
08/03/2016 08:13:01,21.82,66.94,0,66.06,0.202899,0.233976,-0.82726,---,---,---
08/03/2016 08:13:06,21.83,66.96,0,83.62,0.203074,0.234006,-0.827338,---,---,---
08/03/2016 08:13:11,21.83,66.98,0,101,0.203346,0.233998,-0.827417,---,---,---
08/03/2016 08:13:16,21.83,66.99,0,119.53,0.20366,0.234011,-0.8275,---,---,---
08/03/2016 08:13:21,21.84,67,0,135.56,0.203991,0.234015,-0.827572,---,---,---
08/03/2016 08:13:26,21.84,67.01,0,152.9,0.204397,0.234002,-0.82765,---,---,---
08/03/2016 08:13:31,21.84,67.01,0,167.92,0.204851,0.234011,-0.827717,---,---,---
08/03/2016 08:13:36,21.85,67.02,0,183.96,0.20538,0.233994,-0.827789,---,---,---
08/03/2016 08:13:41,21.85,67.03,0,199.78,0.20584,0.234016,-0.82786,---,---,---
08/03/2016 08:13:46,21.86,67.03,0,---,0.206259,0.234044,---,---,---,---
08/03/2016 08:13:47,---,---,---,214.41,---,---,-0.827926,---,---,---
08/03/2016 08:13:51,21.86,67.01,0,229.2,0.2067,0.23404,-0.827992,---,---,---
08/03/2016 08:13:56,21.86,66.99,0,248,0.207166,0.234051,-0.828077,---,---,---
08/03/2016 08:14:01,21.87,66.98,0,265.94,0.207612,0.234047,-0.828157,---,---,---
08/03/2016 08:14:06,21.87,66.98,0,284.41,0.208136,0.234043,-0.82824,---,---,---
08/03/2016 08:14:11,21.88,67.01,2.25,302.85,0.20869,0.23405,-0.828323,---,---,---
08/03/2016 08:14:16,21.88,67.05,6.37,323.6,0.209338,0.234038,-0.828416,---,---,---
08/03/2016 08:14:21,21.88,67.06,10.22,342.39,0.20998,0.234063,-0.828501,---,---,---
08/03/2016 08:14:26,21.89,67,13.68,362.87,0.210543,0.234072,-0.828593,---,---,---
08/03/2016 08:14:31,21.89,66.9,16.29,383.8,0.210948,0.234058,-0.828687,---,---,---
08/03/2016 08:14:36,21.9,66.77,18.73,402.88,0.211349,0.234071,-0.828772,---,---,---
08/03/2016 08:14:41,21.9,66.61,21.71,424.93,0.211834,0.234078,-0.828871,---,---,---
08/03/2016 08:14:46,21.9,66.45,25.31,446.28,0.212417,0.234084,-0.828967,---,---,---
08/03/2016 08:14:51,21.91,66.31,30.04,467.36,0.213168,0.234075,-0.829062,---,---,---
08/03/2016 08:14:56,21.91,66.2,35.92,482.62,0.214107,0.234069,-0.829131,---,---,---
08/03/2016 08:15:01,21.91,66.11,41.84,494.25,0.215072,0.234083,-0.829183,---,---,---
08/03/2016 08:15:06,21.91,66.03,47.38,503.55,0.215998,0.234118,-0.829225,---,---,---
08/03/2016 08:15:11,21.92,---,---,---,---,---,---,---,---,---
08/03/2016 08:15:12,---,65.95,53.47,513.06,0.216933,0.234074,-0.829268,---,---,---
08/03/2016 08:15:16,21.92,65.87,59.03,525.28,0.21783,0.234079,-0.829322,---,---,---
08/03/2016 08:15:21,21.92,65.79,63.96,534.84,0.218621,0.234078,-0.829365,---,---,---
08/03/2016 08:15:26,21.92,65.73,69.18,545.17,0.219433,0.234051,-0.829412,---,---,---
08/03/2016 08:15:31,21.93,65.67,74.05,553.7,0.220227,0.234062,-0.82945,---,---,---
08/03/2016 08:15:36,21.93,65.62,78.95,559.41,0.221009,0.234056,-0.829476,---,---,---
08/03/2016 08:15:41,21.93,65.57,83.62,561.5,0.221778,0.234076,-0.829485,---,---,---
08/03/2016 08:15:46,21.93,65.53,88.08,562.59,0.222476,0.234058,-0.82949,---,---,---
08/03/2016 08:15:51,21.94,65.49,91.59,563.04,0.223045,0.234063,-0.829492,---,---,---
08/03/2016 08:15:56,21.94,65.45,94.55,561,0.223525,0.234068,-0.829483,---,---,---
08/03/2016 08:16:01,21.94,65.42,96.26,558.46,0.22381,0.234079,-0.829471,---,---,---
08/03/2016 08:16:06,21.94,65.39,97.75,554.89,0.224048,0.234079,-0.829455,---,---,---
08/03/2016 08:16:11,21.94,65.36,98.58,552.83,0.224173,0.23407,-0.829446,---,---,---
08/03/2016 08:16:16,21.94,65.33,98.77,545.07,0.224208,0.234076,-0.829411,---,---,---
08/03/2016 08:16:21,21.94,65.3,98.89,537.43,0.224204,0.234053,-0.829376,---,---,---
08/03/2016 08:16:26,21.95,65.28,98.8,533.95,0.224181,0.234046,-0.829361,---,---,---
08/03/2016 08:16:31,21.95,65.25,97.87,527.66,0.224053,0.234068,-0.829332,---,---,---
08/03/2016 08:16:36,21.95,65.21,96.74,518.13,0.223876,0.234075,-0.82929,---,---,---
08/03/2016 08:16:41,21.95,65.18,95.52,507.72,0.223683,0.23408,-0.829243,---,---,---
08/03/2016 08:16:46,21.95,65.14,93.82,496.21,0.223427,0.234097,-0.829191,---,---,---
08/03/2016 08:16:51,21.95,65.11,92.12,484.23,0.223145,0.234091,-0.829137,---,---,---
08/03/2016 08:16:56,21.95,65.07,90.07,469.08,0.222823,0.2341,-0.829069,---,---,---
08/03/2016 08:17:01,21.96,65.03,88.02,454.89,0.222486,0.234094,-0.829005,---,---,---
08/03/2016 08:17:06,21.96,64.96,85.84,437.8,0.222128,0.234087,-0.828928,---,---,---
08/03/2016 08:17:12,21.96,---,---,---,---,---,---,---,---,---
08/03/2016 08:17:13,---,---,83.03,421.14,0.221666,0.234079,-0.828853,---,---,---
08/03/2016 08:17:16,21.96,64.92,80.26,404.89,0.2212,0.23406,-0.82878,---,---,---
08/03/2016 08:17:21,21.96,64.89,77.51,388.34,0.220748,0.234052,-0.828705,---,---,---
08/03/2016 08:17:26,21.96,64.85,74.59,372.28,0.220266,0.23404,-0.828633,---,---,---
08/03/2016 08:17:31,21.96,64.81,71.09,356.23,0.219707,0.234046,-0.828561,---,---,---
08/03/2016 08:17:36,21.97,64.78,67.02,340.27,0.21908,0.234075,-0.828489,---,---,---
08/03/2016 08:17:41,21.97,64.74,62.99,323.89,0.21843,0.234075,-0.828415,---,---,---
08/03/2016 08:17:46,21.97,64.71,59.14,310.34,0.217781,0.234045,-0.828354,---,---,---
08/03/2016 08:17:51,21.97,64.68,55.09,296.12,0.217153,0.234072,-0.82829,---,---,---
08/03/2016 08:17:56,21.97,64.66,50.79,280.59,0.216458,0.23407,-0.82822,---,---,---
08/03/2016 08:18:01,21.97,64.64,46.95,265.15,0.215831,0.234062,-0.828151,---,---,---
08/03/2016 08:18:06,21.97,64.62,42.73,247.56,0.215176,0.234087,-0.828072,---,---,---
08/03/2016 08:18:11,21.97,64.61,38.61,229.84,0.214519,0.234094,-0.827992,---,---,---
08/03/2016 08:18:16,21.97,64.6,33.98,212.2,0.213811,0.234132,-0.827913,---,---,---
08/03/2016 08:18:21,21.98,64.6,29.41,196.81,0.213059,0.234117,-0.827843,---,---,---
08/03/2016 08:18:26,21.98,64.6,24.58,180.91,0.212282,0.234118,-0.827772,---,---,---
08/03/2016 08:18:31,21.98,64.6,20.34,164.97,0.211599,0.234119,-0.8277,---,---,---
08/03/2016 08:18:36,21.98,64.6,15.82,152.18,0.210862,0.23411,-0.827642,---,---,---
08/03/2016 08:18:41,21.98,64.6,12.23,140.66,0.210281,0.234108,-0.827591,---,---,---
08/03/2016 08:18:46,21.98,64.61,8.22,130.42,0.209663,0.234136,-0.827544,---,---,---
08/03/2016 08:18:51,21.98,64.62,4.9,120.18,0.209112,0.234121,-0.827498,---,---,---
08/03/2016 08:18:56,21.99,64.63,1.68,114.11,0.208592,0.23412,-0.827471,---,---,---
08/03/2016 08:19:01,21.99,64.64,0,109.67,0.20808,0.234142,-0.827451,---,---,---
08/03/2016 08:19:06,21.99,64.65,0,101.38,0.207596,0.234146,-0.827414,---,---,---
08/03/2016 08:19:12,21.99,64.66,0,93.47,0.207247,0.234093,-0.827378,---,---,---
08/03/2016 08:19:16,21.99,64.68,0,86.76,0.206829,0.234084,-0.827348,---,---,---
08/03/2016 08:19:21,21.99,64.71,0,81.51,0.206411,0.234073,-0.827324,---,---,---
08/03/2016 08:19:26,21.99,64.73,0,78.3,0.206021,0.234072,-0.82731,---,---,---
08/03/2016 08:19:31,21.99,64.76,0,73.87,0.205653,0.234087,-0.82729,---,---,---
08/03/2016 08:19:36,22,64.78,0,70.35,0.205297,0.234088,-0.827274,---,---,---
08/03/2016 08:19:41,22,64.79,0,65.31,0.204952,0.234099,-0.827251,---,---,---
08/03/2016 08:19:46,22,64.81,0,61.74,0.204529,0.234097,-0.827235,---,---,---
08/03/2016 08:19:51,22,64.82,0,60.22,0.204101,0.234106,-0.827228,---,---,---
08/03/2016 08:19:56,22,64.84,0,56.33,0.203715,0.234127,-0.82721,---,---,---
08/03/2016 08:20:01,22,64.85,0,52.85,0.203353,0.234108,-0.827195,---,---,---
08/03/2016 08:20:06,22,64.86,0,49.61,0.203018,0.234116,-0.82718,---,---,---
08/03/2016 08:20:11,22,64.87,0,45.44,0.202721,0.234125,-0.827161,---,---,---
08/03/2016 08:20:16,22,64.87,0,41.82,0.202427,0.234103,-0.827145,---,---,---
08/03/2016 08:20:21,22.01,64.87,0,---,0.202176,0.234106,---,---,---,---
08/03/2016 08:20:22,---,---,---,37.17,---,---,-0.827124,---,---,---
08/03/2016 08:20:26,22.01,64.86,0,32.67,0.201885,0.234115,-0.827104,---,---,---
08/03/2016 08:20:31,22.01,64.85,0,28.24,0.201654,0.234113,-0.827084,---,---,---
08/03/2016 08:20:36,22.01,64.83,0,24.73,0.201483,0.23409,-0.827068,---,---,---
08/03/2016 08:20:41,22.01,64.82,0,21.27,0.20118,0.234092,-0.827052,---,---,---
08/03/2016 08:20:46,22.01,64.81,0,19.38,0.200924,0.234081,-0.827044,---,---,---
08/03/2016 08:20:51,22.01,64.79,0,16.46,0.200688,0.234081,-0.827031,---,---,---
08/03/2016 08:20:56,22.02,64.76,0,14.15,0.200458,0.234077,-0.82702,---,---,---
08/03/2016 08:21:01,22.02,---,---,---,---,---,---,---,---,---
08/03/2016 08:21:02,---,64.73,0,11.7,0.200179,0.234098,-0.827009,---,---,---
08/03/2016 08:21:06,22.02,64.7,0,9.92,0.199991,0.234105,-0.827001,---,---,---
08/03/2016 08:21:11,22.02,64.66,0,9.29,0.199768,0.234094,-0.826998,---,---,---
08/03/2016 08:21:16,22.02,64.63,0,6.9,0.199602,0.23408,-0.826987,---,---,---
08/03/2016 08:21:21,22.02,64.59,0,5.39,0.199364,0.234099,-0.826981,---,---,---
08/03/2016 08:21:26,22.02,64.55,0,---,0.199231,0.234068,---,---,---,---
08/03/2016 08:21:27,---,---,---,3.93,---,---,-0.826974,---,---,---
08/03/2016 08:21:31,22.02,64.51,0,---,0.199131,0.234085,---,---,---,---
08/03/2016 08:21:32,---,---,---,1.62,---,---,-0.826963,---,---,---
08/03/2016 08:21:36,22.03,64.47,0,0.53,0.199034,0.234087,-0.826959,---,---,---
08/03/2016 08:21:41,22.03,---,---,---,---,---,---,---,---,---
08/03/2016 08:21:42,---,64.43,0,0,0.198947,0.234083,-0.82695,---,---,---
08/03/2016 08:21:46,22.03,64.39,0,0,0.198904,0.234074,-0.826948,---,---,---
08/03/2016 08:21:51,22.03,64.35,0,0,0.198788,0.234114,-0.826947,---,---,---
08/03/2016 08:21:56,22.03,64.32,0,0,0.198823,0.234086,-0.826946,---,---,---
