timestamp,temperature[degC],humidity[%],no2[ppb],o3[ppb],no2_we[V],no2_aux[V],o3[V],latitude[deg],longitude[deg],altitude[m]
08/03/2016 08:22:17,---,---,---,75.68,---,---,-0.828098,---,---,---
08/03/2016 08:22:21,22.58,61.04,19.95,79.21,0.209472,0.208773,-0.828114,---,---,---
08/03/2016 08:22:26,22.59,61,19.02,82.46,0.209286,0.208756,-0.828127,---,---,---
08/03/2016 08:22:31,22.59,60.97,18.1,85.94,0.209143,0.208777,-0.828142,---,---,---
08/03/2016 08:22:36,22.59,60.93,17.92,87.68,0.209092,0.208759,-0.82815,---,---,---
08/03/2016 08:22:41,22.59,60.89,17.92,88.04,0.209151,0.208817,-0.828152,---,---,---
08/03/2016 08:22:46,22.59,---,---,---,---,---,---,---,---,---
08/03/2016 08:22:47,---,60.84,17.65,89.3,0.20914,0.208856,-0.828158,---,---,---
08/03/2016 08:22:52,22.59,---,---,---,---,---,---,---,---,---
08/03/2016 08:22:53,---,---,17.77,90.53,0.209194,0.208888,-0.828166,---,---,---
08/03/2016 08:22:56,22.59,---,---,---,---,---,---,---,---,---
08/03/2016 08:23:02,22.59,60.83,17.58,89.61,0.209139,0.208867,-0.828159,---,---,---
08/03/2016 08:23:06,22.59,60.82,17.05,88.65,0.209008,0.208833,-0.82815,---,---,---
08/03/2016 08:23:11,22.6,60.83,16.66,89,0.208961,0.208854,-0.82815,---,---,---
08/03/2016 08:23:16,22.6,60.84,15.9,91.75,0.208864,0.208894,-0.828161,---,---,---
08/03/2016 08:23:21,22.6,60.86,15.77,92.28,0.208872,0.208927,-0.828164,---,---,---
08/03/2016 08:23:26,22.6,60.89,15.98,93.63,0.20893,0.208946,-0.828172,---,---,---
08/03/2016 08:23:31,22.6,60.92,15.78,94.48,0.208951,0.209004,-0.828176,---,---,---
08/03/2016 08:23:36,22.6,60.96,15.11,97.21,0.208871,0.209043,-0.828188,---,---,---
08/03/2016 08:23:41,22.6,60.99,14.67,98.53,0.208845,0.209097,-0.828193,---,---,---
08/03/2016 08:23:46,22.6,61.04,14.17,100.41,0.208789,0.20913,-0.828201,---,---,---
08/03/2016 08:23:51,22.6,61.08,12.84,---,0.20857,0.209149,---,---,---,---
08/03/2016 08:23:52,---,---,---,100.46,---,---,-0.828193,---,---,---
08/03/2016 08:23:56,22.61,---,---,---,---,---,---,---,---,---
08/03/2016 08:23:57,---,61.12,11.78,99.28,0.2084,0.209169,-0.82818,---,---,---
08/03/2016 08:24:01,22.61,61.15,10.43,96.44,0.208203,0.209215,-0.828156,---,---,---
08/03/2016 08:24:06,22.61,61.18,9.06,96.45,0.207998,0.209254,-0.828149,---,---,---
08/03/2016 08:24:12,22.61,61.19,8,93.59,0.207767,0.209214,-0.828126,---,---,---
08/03/2016 08:24:16,22.61,61.2,7.13,---,0.207585,0.209188,---,---,---,---
08/03/2016 08:24:17,---,---,---,93.82,---,---,-0.828122,---,---,---
08/03/2016 08:24:21,22.61,61.21,6.62,---,0.207477,0.209172,---,---,---,---
08/03/2016 08:24:22,---,---,---,94.26,---,---,-0.828122,---,---,---
08/03/2016 08:24:26,22.61,61.22,6.06,95.77,0.207358,0.209153,-0.828127,---,---,---
08/03/2016 08:24:31,22.61,61.23,5.42,97.96,0.207276,0.209186,-0.828136,---,---,---
08/03/2016 08:24:36,22.61,61.24,5.41,99.17,0.207297,0.209208,-0.828143,---,---,---
08/03/2016 08:24:41,22.61,61.24,5.04,100.84,0.207299,0.209276,-0.82815,---,---,---
08/03/2016 08:24:46,22.61,61.24,4.31,104.23,0.207216,0.209325,-0.828165,---,---,---
08/03/2016 08:24:51,22.61,61.23,3.8,104.88,0.207182,0.209383,-0.828166,---,---,---
08/03/2016 08:24:56,22.61,61.21,3.89,---,0.207247,0.20943,---,---,---,---
08/03/2016 08:24:57,---,---,---,105.39,---,---,-0.82817,---,---,---
08/03/2016 08:25:01,22.61,61.19,4.07,103.9,0.2073,0.209452,-0.828162,---,---,---
08/03/2016 08:25:06,22.62,61.17,4.12,104.63,0.207365,0.209507,-0.828166,---,---,---
08/03/2016 08:25:11,22.62,61.16,3.99,104.18,0.207356,0.209522,-0.828163,---,---,---
08/03/2016 08:25:16,22.62,61.14,3.38,104.24,0.207258,0.209535,-0.82816,---,---,---
08/03/2016 08:25:21,22.62,61.13,3.08,104.46,0.20719,0.20952,-0.828159,---,---,---
08/03/2016 08:25:26,22.62,61.11,2.75,102.23,0.207085,0.209476,-0.828145,---,---,---
08/03/2016 08:25:32,22.62,61.09,2.38,101.84,0.206998,0.209453,-0.82814,---,---,---
08/03/2016 08:25:36,22.62,61.07,2.02,103.5,0.206955,0.209475,-0.828148,---,---,---
08/03/2016 08:25:41,22.62,61.05,2.16,104.69,0.206996,0.20949,-0.828155,---,---,---
08/03/2016 08:25:46,22.62,61.03,1.85,104.38,0.206985,0.209537,-0.828152,---,---,---
08/03/2016 08:25:51,22.62,61.01,1.4,103.54,0.206947,0.209579,-0.828144,---,---,---
08/03/2016 08:25:56,22.62,60.98,---,---,---,---,---,---,---,---
08/03/2016 08:25:57,---,---,1.28,103.8,0.206911,0.209564,-0.828145,---,---,---
08/03/2016 08:26:01,22.62,60.95,0.65,106.67,0.20681,0.209577,-0.828158,---,---,---
08/03/2016 08:26:06,22.62,60.91,0,108.68,0.206646,0.209619,-0.828165,---,---,---
08/03/2016 08:26:11,22.62,60.87,0,111.22,0.206523,0.209642,-0.82818,---,---,---
08/03/2016 08:26:16,22.63,60.83,0,111.1,0.206463,0.209658,-0.828179,---,---,---
08/03/2016 08:26:21,22.63,60.8,0,114.33,0.206395,0.209636,-0.828197,---,---,---
08/03/2016 08:26:26,22.63,60.76,0,116.27,0.206389,0.20967,-0.828208,---,---,---
08/03/2016 08:26:31,22.63,60.73,0,115.22,0.206421,0.209702,-0.828202,---,---,---
08/03/2016 08:26:36,22.63,60.7,0,115.6,0.206464,0.20975,-0.828204,---,---,---
08/03/2016 08:26:41,22.63,60.67,0,116.94,0.206448,0.209757,-0.828212,---,---,---
08/03/2016 08:26:46,22.63,60.64,0,118.37,0.206346,0.20977,-0.82822,---,---,---
08/03/2016 08:26:51,22.63,60.62,0,121.32,0.206283,0.209839,-0.828237,---,---,---
08/03/2016 08:26:56,22.63,60.6,0,120.92,0.206243,0.209887,-0.828234,---,---,---
08/03/2016 08:27:01,22.63,60.58,0,---,0.206172,0.209917,---,---,---,---
08/03/2016 08:27:02,---,---,---,118.33,---,---,-0.82822,---,---,---
08/03/2016 08:27:06,22.63,60.56,0,116.16,0.206174,0.209956,-0.828207,---,---,---
08/03/2016 08:27:11,22.64,60.54,0,112.03,0.206221,0.209962,-0.828183,---,---,---
08/03/2016 08:27:16,22.64,60.53,0,108.99,0.20621,0.209989,-0.828166,---,---,---
08/03/2016 08:27:21,22.64,60.52,0,105.25,0.206124,0.209983,-0.828145,---,---,---
08/03/2016 08:27:26,22.64,60.52,0,105.27,0.206078,0.209981,-0.828145,---,---,---
08/03/2016 08:27:31,22.64,60.53,0,104.14,0.206021,0.209961,-0.828138,---,---,---
08/03/2016 08:27:36,22.64,60.54,0,101.07,0.205821,0.209961,-0.82812,---,---,---
08/03/2016 08:27:41,22.64,60.55,0,99.67,0.205667,0.209976,-0.828112,---,---,---
08/03/2016 08:27:46,22.65,60.56,0,96.02,0.205584,0.209967,-0.828091,---,---,---
08/03/2016 08:27:51,22.65,60.57,0,93.25,0.205514,0.209977,-0.828075,---,---,---
08/03/2016 08:27:56,22.65,60.57,0,92.69,0.205465,0.209981,-0.828072,---,---,---
08/03/2016 08:28:01,22.65,60.57,0,91.37,0.205314,0.209989,-0.828065,---,---,---
08/03/2016 08:28:06,22.65,60.58,0,---,0.205208,0.210016,---,---,---,---
08/03/2016 08:28:07,---,---,---,92.69,---,---,-0.828072,---,---,---
08/03/2016 08:28:11,22.65,60.58,0,---,0.205075,0.210055,---,---,---,---
08/03/2016 08:28:12,---,---,---,92.96,---,---,-0.828073,---,---,---
08/03/2016 08:28:16,22.65,60.57,0,93.88,0.204944,0.210094,-0.828078,---,---,---
08/03/2016 08:28:21,22.66,60.57,0,95.2,0.204745,0.21013,-0.828086,---,---,---
08/03/2016 08:28:26,22.66,60.56,0,98.34,0.20467,0.210142,-0.828104,---,---,---
08/03/2016 08:28:31,22.66,60.56,0,100.41,0.204617,0.210149,-0.828115,---,---,---
08/03/2016 08:28:36,22.66,60.56,0,100.5,0.204652,0.210127,-0.828116,---,---,---
08/03/2016 08:28:41,22.66,60.56,0,100.02,0.204695,0.210136,-0.828113,---,---,---
08/03/2016 08:28:46,22.66,60.56,0,98.97,0.204746,0.210134,-0.828107,---,---,---
08/03/2016 08:28:51,22.66,60.56,0,96.55,0.204847,0.210125,-0.828093,---,---,---
08/03/2016 08:28:56,22.67,60.57,0,95.23,0.204826,0.210196,-0.828085,---,---,---
08/03/2016 08:29:01,22.67,60.58,0,91.54,0.204717,0.210212,-0.828064,---,---,---
08/03/2016 08:29:06,22.67,60.59,0,89.98,0.204603,0.21025,-0.828055,---,---,---
08/03/2016 08:29:11,22.67,60.61,0,---,0.204607,0.210275,---,---,---,---
08/03/2016 08:29:12,---,---,---,90.04,---,---,-0.828055,---,---,---
08/03/2016 08:29:16,22.67,60.61,0,91.71,0.204513,0.210229,-0.828065,---,---,---
08/03/2016 08:29:21,22.67,60.61,0,90.54,0.204465,0.210245,-0.828058,---,---,---
08/03/2016 08:29:26,22.67,60.61,0,90.76,0.204453,0.210237,-0.828059,---,---,---
08/03/2016 08:29:31,22.67,60.61,0,91.13,0.204461,0.210275,-0.828061,---,---,---
08/03/2016 08:29:36,22.68,60.6,0,90.29,0.204425,0.210267,-0.828056,---,---,---
08/03/2016 08:29:41,22.68,60.6,0,92.22,0.2044,0.210279,-0.828067,---,---,---
08/03/2016 08:29:46,22.68,60.59,0,94.08,0.204305,0.210245,-0.828078,---,---,---
08/03/2016 08:29:51,22.68,60.59,0,96.23,0.204176,0.210241,-0.82809,---,---,---
08/03/2016 08:29:56,22.68,60.6,0,99.29,0.20419,0.210198,-0.828107,---,---,---
08/03/2016 08:30:02,22.68,---,---,---,---,---,---,---,---,---
08/03/2016 08:30:05,---,---,---,101.79,---,---,-0.828122,---,---,---
08/03/2016 08:30:07,22.68,60.6,0,---,0.204286,0.210202,---,---,---,---
08/03/2016 08:30:08,---,---,---,100.63,---,---,-0.828115,---,---,---
08/03/2016 08:30:12,22.68,---,---,---,---,---,---,---,---,---
08/03/2016 08:30:13,---,60.59,0,99.46,0.204293,0.210266,-0.828108,---,---,---
08/03/2016 08:30:17,22.68,60.58,0,---,0.204344,0.210301,---,---,---,---
08/03/2016 08:30:18,---,---,---,101.06,---,---,-0.828117,---,---,---
08/03/2016 08:30:22,22.68,60.56,0,---,0.204299,0.210311,---,---,---,---
08/03/2016 08:30:23,---,---,---,100.77,---,---,-0.828116,---,---,---
08/03/2016 08:30:27,22.69,60.55,0,---,0.204186,0.210334,---,---,---,---
08/03/2016 08:30:28,---,---,---,101.25,---,---,-0.828118,---,---,---
08/03/2016 08:30:32,22.69,60.54,0,---,0.204078,0.210363,---,---,---,---
08/03/2016 08:30:33,---,---,---,102.32,---,---,-0.828124,---,---,---
08/03/2016 08:30:37,22.69,60.53,0,---,0.204041,0.210374,---,---,---,---
08/03/2016 08:30:38,---,---,---,102.59,---,---,-0.828126,---,---,---
08/03/2016 08:30:42,22.69,60.53,0,---,0.204033,0.210388,---,---,---,---
08/03/2016 08:30:43,---,---,---,104.31,---,---,-0.828136,---,---,---
08/03/2016 08:30:47,22.69,60.54,0,---,0.204089,0.210449,---,---,---,---
08/03/2016 08:30:48,---,---,---,106.15,---,---,-0.828146,---,---,---
08/03/2016 08:30:52,22.69,60.55,0,---,0.204128,0.210438,---,---,---,---
08/03/2016 08:30:53,---,---,---,107.49,---,---,-0.828154,---,---,---
08/03/2016 08:30:57,22.69,60.56,0,---,0.204174,0.210422,---,---,---,---
08/03/2016 08:30:58,---,---,---,105.78,---,---,-0.828144,---,---,---
08/03/2016 08:31:02,22.69,60.56,0,---,0.204195,0.210483,---,---,---,---
08/03/2016 08:31:03,---,---,---,104.85,---,---,-0.828138,---,---,---
08/03/2016 08:31:07,22.69,60.55,0,---,0.204084,0.210469,---,---,---,---
08/03/2016 08:31:08,---,---,---,102.5,---,---,-0.828125,---,---,---
08/03/2016 08:31:12,22.69,---,---,---,---,---,---,---,---,---
08/03/2016 08:31:13,---,60.54,0,102.59,0.203985,0.210487,-0.828125,---,---,---
08/03/2016 08:31:17,22.69,60.54,---,---,---,---,---,---,---,---
08/03/2016 08:31:18,---,---,0,102.81,0.203807,0.210562,-0.828127,---,---,---
08/03/2016 08:31:22,22.69,60.53,0,---,0.203625,0.210598,---,---,---,---
08/03/2016 08:31:23,---,---,---,102.99,---,---,-0.828128,---,---,---
08/03/2016 08:31:27,22.69,60.52,0,---,0.203447,0.21062,---,---,---,---
08/03/2016 08:31:28,---,---,---,102.23,---,---,-0.828123,---,---,---
08/03/2016 08:31:32,22.69,60.52,0,---,0.203298,0.210682,---,---,---,---
08/03/2016 08:31:33,---,---,---,102.54,---,---,-0.828125,---,---,---
08/03/2016 08:31:37,22.69,60.51,0,---,0.203294,0.210658,---,---,---,---
08/03/2016 08:31:38,---,---,---,101.96,---,---,-0.828122,---,---,---
08/03/2016 08:31:42,22.69,60.51,0,---,0.20335,0.210717,---,---,---,---
08/03/2016 08:31:43,---,---,---,102.68,---,---,-0.828126,---,---,---
08/03/2016 08:31:47,22.7,60.5,0,---,0.203398,0.210663,---,---,---,---
08/03/2016 08:31:48,---,---,---,101.19,---,---,-0.828117,---,---,---
08/03/2016 08:31:52,22.7,60.49,0,---,0.203413,0.210625,---,---,---,---
08/03/2016 08:31:53,---,---,---,103.17,---,---,-0.828128,---,---,---
08/03/2016 08:31:57,22.7,60.48,0,---,0.203429,0.210657,---,---,---,---
08/03/2016 08:31:58,---,---,---,103.04,---,---,-0.828128,---,---,---
08/03/2016 08:32:02,22.7,60.47,0,---,0.203425,0.210642,---,---,---,---
08/03/2016 08:32:03,---,---,---,102.65,---,---,-0.828125,---,---,---
08/03/2016 08:32:07,22.7,60.46,0,---,0.203385,0.210698,---,---,---,---
08/03/2016 08:32:08,---,---,---,102.5,---,---,-0.828125,---,---,---
08/03/2016 08:32:12,22.7,60.44,0,---,0.203342,0.210701,---,---,---,---
08/03/2016 08:32:13,---,---,---,101.9,---,---,-0.828121,---,---,---
08/03/2016 08:32:17,22.7,60.43,0,---,0.203278,0.210764,---,---,---,---
08/03/2016 08:32:18,---,---,---,103.62,---,---,-0.828131,---,---,---
08/03/2016 08:32:22,22.7,60.41,---,---,---,---,---,---,---,---
08/03/2016 08:32:23,---,---,0,105.25,0.20318,0.210769,-0.82814,---,---,---
08/03/2016 08:32:27,22.7,60.38,0,---,0.203141,0.21086,---,---,---,---
08/03/2016 08:32:28,---,---,---,103.08,---,---,-0.828128,---,---,---
08/03/2016 08:32:33,22.7,60.34,0,103.77,0.203062,0.210916,-0.828132,---,---,---
08/03/2016 08:32:37,22.7,60.3,0,---,0.202897,0.210928,---,---,---,---
08/03/2016 08:32:38,---,---,---,103.21,---,---,-0.828128,---,---,---
08/03/2016 08:32:42,22.7,60.26,0,---,0.202744,0.21098,---,---,---,---
08/03/2016 08:32:43,---,---,---,103.48,---,---,-0.82813,---,---,---
08/03/2016 08:32:47,22.7,60.23,0,---,0.202657,0.211045,---,---,---,---
08/03/2016 08:32:48,---,---,---,102.79,---,---,-0.828126,---,---,---
08/03/2016 08:32:52,22.7,60.21,0,---,0.202638,0.211012,---,---,---,---
08/03/2016 08:32:53,---,---,---,106.75,---,---,-0.828149,---,---,---
08/03/2016 08:32:57,22.7,60.2,0,---,0.202617,0.211009,---,---,---,---
08/03/2016 08:32:58,---,---,---,107.23,---,---,-0.828151,---,---,---
08/03/2016 08:33:02,22.7,60.19,0,---,0.202669,0.211039,---,---,---,---
08/03/2016 08:33:03,---,---,---,108.44,---,---,-0.828158,---,---,---
08/03/2016 08:33:08,22.7,60.18,0,---,0.202752,0.211053,---,---,---,---
08/03/2016 08:33:09,---,---,---,107.71,---,---,-0.828154,---,---,---
08/03/2016 08:33:13,22.7,60.17,0,---,0.202863,0.21107,---,---,---,---
08/03/2016 08:33:14,---,---,---,108.19,---,---,-0.828157,---,---,---
08/03/2016 08:33:17,22.7,60.16,0,---,0.202844,0.211085,---,---,---,---
08/03/2016 08:33:18,---,---,---,108.41,---,---,-0.828158,---,---,---
08/03/2016 08:33:22,22.7,---,---,---,---,---,---,---,---,---
08/03/2016 08:33:23,---,60.16,0,107.75,0.202885,0.211139,-0.828154,---,---,---
08/03/2016 08:33:27,22.7,60.15,---,---,---,---,---,---,---,---
08/03/2016 08:33:28,---,---,0,107.15,0.202894,0.211083,-0.828151,---,---,---
08/03/2016 08:33:32,22.7,60.15,---,---,---,---,---,---,---,---
08/03/2016 08:33:33,---,---,0,106.48,0.202869,0.211103,-0.828147,---,---,---
08/03/2016 08:33:37,22.71,60.14,---,---,---,---,---,---,---,---
08/03/2016 08:33:38,---,---,0,106.53,0.202818,0.211183,-0.828147,---,---,---
08/03/2016 08:33:42,22.71,60.14,---,---,---,---,---,---,---,---
08/03/2016 08:33:43,---,---,0,107.1,0.20286,0.21116,-0.82815,---,---,---
08/03/2016 08:33:47,22.71,60.12,---,---,---,---,---,---,---,---
08/03/2016 08:33:48,---,---,0,106.25,0.202888,0.211172,-0.828145,---,---,---
08/03/2016 08:33:52,22.71,60.11,---,---,---,---,---,---,---,---
08/03/2016 08:33:53,---,---,0,105.24,0.202928,0.21115,-0.828139,---,---,---
08/03/2016 08:33:57,22.71,60.09,---,---,---,---,---,---,---,---
08/03/2016 08:33:58,---,---,0,104.02,0.20299,0.211125,-0.828132,---,---,---
08/03/2016 08:34:02,22.71,60.07,---,---,---,---,---,---,---,---
08/03/2016 08:34:03,---,---,0,102.94,0.203035,0.211126,-0.828126,---,---,---
08/03/2016 08:34:07,22.71,60.04,---,---,---,---,---,---,---,---
08/03/2016 08:34:08,---,---,0,102.91,0.203069,0.211123,-0.828126,---,---,---
08/03/2016 08:34:12,22.71,60.02,---,---,---,---,---,---,---,---
08/03/2016 08:34:13,---,---,0,106.05,0.20306,0.211102,-0.828144,---,---,---
08/03/2016 08:34:17,22.71,59.99,---,---,---,---,---,---,---,---
08/03/2016 08:34:18,---,---,0,107.62,0.203005,0.211131,-0.828153,---,---,---
08/03/2016 08:34:22,22.71,59.96,---,---,---,---,---,---,---,---
08/03/2016 08:34:23,---,---,0,107.96,0.202957,0.211093,-0.828155,---,---,---
08/03/2016 08:34:27,22.71,---,---,---,---,---,---,---,---,---
08/03/2016 08:34:28,---,59.94,0,109.08,0.202942,0.21115,-0.828161,---,---,---
08/03/2016 08:34:32,22.71,59.91,---,---,---,---,---,---,---,---
08/03/2016 08:34:33,---,---,0,109.25,0.202866,0.211198,-0.828162,---,---,---
08/03/2016 08:34:37,22.72,59.88,---,---,---,---,---,---,---,---
08/03/2016 08:34:38,---,---,0,107.56,0.202812,0.211218,-0.828152,---,---,---
08/03/2016 08:34:42,22.72,59.86,---,---,---,---,---,---,---,---
08/03/2016 08:34:43,---,---,0,106.82,0.202798,0.211257,-0.828148,---,---,---
08/03/2016 08:34:47,22.72,59.85,---,---,---,---,---,---,---,---
08/03/2016 08:34:48,---,---,0,105.05,0.20283,0.211212,-0.828138,---,---,---
08/03/2016 08:34:52,22.72,59.84,---,---,---,---,---,---,---,---
08/03/2016 08:34:53,---,---,0,103.98,0.202815,0.211237,-0.828131,---,---,---
08/03/2016 08:34:57,22.72,59.82,---,---,---,---,---,---,---,---
08/03/2016 08:34:58,---,---,0,103.38,0.202818,0.211252,-0.828128,---,---,---
08/03/2016 08:35:02,22.72,59.81,---,---,---,---,---,---,---,---
08/03/2016 08:35:03,---,---,0,102.01,0.202835,0.211239,-0.82812,---,---,---
08/03/2016 08:35:07,22.72,59.8,---,---,---,---,---,---,---,---
08/03/2016 08:35:08,---,---,0,104.64,0.202803,0.211237,-0.828135,---,---,---
08/03/2016 08:35:12,22.72,59.8,---,---,---,---,---,---,---,---
08/03/2016 08:35:13,---,---,0,108,0.2028,0.211268,-0.828154,---,---,---
08/03/2016 08:35:17,22.73,59.79,---,---,---,---,---,---,---,---
08/03/2016 08:35:18,---,---,0,111.65,0.202815,0.211242,-0.828175,---,---,---
08/03/2016 08:35:22,22.73,59.78,---,---,---,---,---,---,---,---
08/03/2016 08:35:23,---,---,0,110.97,0.202815,0.211235,-0.828171,---,---,---
08/03/2016 08:35:28,22.73,59.76,0,111.72,0.202729,0.211193,-0.828175,---,---,---
08/03/2016 08:35:32,22.73,59.74,---,---,---,---,---,---,---,---
08/03/2016 08:35:33,---,---,0,111.23,0.202663,0.211221,-0.828172,---,---,---
08/03/2016 08:35:37,22.73,59.72,---,---,---,---,---,---,---,---
08/03/2016 08:35:38,---,---,0,111.16,0.20268,0.211266,-0.828171,---,---,---
08/03/2016 08:35:42,22.73,---,---,---,---,---,---,---,---,---
08/03/2016 08:35:43,---,59.7,0,---,0.202678,0.211254,---,---,---,---
08/03/2016 08:35:44,---,---,---,111.22,---,---,-0.828172,---,---,---
08/03/2016 08:35:47,22.73,59.68,---,---,---,---,---,---,---,---
08/03/2016 08:35:48,---,---,0,111.55,0.202633,0.211254,-0.828173,---,---,---
08/03/2016 08:35:52,22.74,59.65,---,---,---,---,---,---,---,---
08/03/2016 08:35:53,---,---,0,109.57,0.202552,0.211201,-0.828162,---,---,---
08/03/2016 08:35:57,22.74,59.63,---,---,---,---,---,---,---,---
08/03/2016 08:35:58,---,---,0,108.61,0.202588,0.211277,-0.828156,---,---,---
08/03/2016 08:36:02,22.74,59.61,---,---,---,---,---,---,---,---
08/03/2016 08:36:03,---,---,0,108.59,0.202671,0.211312,-0.828156,---,---,---
08/03/2016 08:36:07,22.74,59.59,---,---,---,---,---,---,---,---
08/03/2016 08:36:08,---,---,0,106.77,0.202718,0.21138,-0.828146,---,---,---
08/03/2016 08:36:12,22.74,59.57,---,---,---,---,---,---,---,---
08/03/2016 08:36:13,---,---,0,105.46,0.20272,0.211377,-0.828138,---,---,---
08/03/2016 08:36:17,22.74,59.55,---,---,---,---,---,---,---,---
08/03/2016 08:36:18,---,---,0,105.03,0.202706,0.211354,-0.828135,---,---,---
08/03/2016 08:36:22,22.75,59.53,---,---,---,---,---,---,---,---
08/03/2016 08:36:23,---,---,0,106.11,0.202646,0.211408,-0.828141,---,---,---
08/03/2016 08:36:27,22.75,59.52,---,---,---,---,---,---,---,---
08/03/2016 08:36:28,---,---,0,109.42,0.202645,0.211438,-0.82816,---,---,---
08/03/2016 08:36:32,22.75,---,---,---,---,---,---,---,---,---
08/03/2016 08:36:33,---,59.52,0,110.38,0.202674,0.21149,-0.828166,---,---,---
08/03/2016 08:36:37,22.75,59.51,---,---,---,---,---,---,---,---
08/03/2016 08:36:38,---,---,0,110.95,0.202692,0.211552,-0.828169,---,---,---
08/03/2016 08:36:42,22.75,59.5,---,---,---,---,---,---,---,---
08/03/2016 08:36:43,---,---,0,112.81,0.202644,0.211568,-0.828179,---,---,---
08/03/2016 08:36:47,22.75,59.49,---,---,---,---,---,---,---,---
08/03/2016 08:36:48,---,---,0,115.01,0.202643,0.211598,-0.828192,---,---,---
08/03/2016 08:36:52,22.75,59.48,---,---,---,---,---,---,---,---
08/03/2016 08:36:53,---,---,0,114.47,0.202621,0.211593,-0.828189,---,---,---
08/03/2016 08:36:57,22.76,59.46,---,---,---,---,---,---,---,---
08/03/2016 08:36:58,---,---,0,114.61,0.202646,0.211596,-0.828189,---,---,---
08/03/2016 08:37:02,22.76,59.45,---,---,---,---,---,---,---,---
08/03/2016 08:37:03,---,---,0,115.95,0.202643,0.211621,-0.828197,---,---,---
08/03/2016 08:37:07,22.76,59.44,---,---,---,---,---,---,---,---
08/03/2016 08:37:08,---,---,0,116.35,0.202556,0.211627,-0.828199,---,---,---
08/03/2016 08:37:12,22.76,59.42,---,---,---,---,---,---,---,---
08/03/2016 08:37:13,---,---,0,116.28,0.202515,0.211632,-0.828199,---,---,---
08/03/2016 08:37:17,22.76,59.41,---,---,---,---,---,---,---,---
08/03/2016 08:37:18,---,---,0,117.49,0.202479,0.21164,-0.828205,---,---,---
08/03/2016 08:37:22,22.76,59.4,---,---,---,---,---,---,---,---
08/03/2016 08:37:23,---,---,0,120.59,0.202463,0.21164,-0.828223,---,---,---
08/03/2016 08:37:27,22.76,59.4,---,---,---,---,---,---,---,---
08/03/2016 08:37:28,---,---,0,122.87,0.202418,0.211685,-0.828236,---,---,---
08/03/2016 08:37:32,22.76,59.4,---,---,---,---,---,---,---,---
08/03/2016 08:37:33,---,---,0,122.19,0.202415,0.211701,-0.828232,---,---,---
08/03/2016 08:37:37,22.76,---,---,---,---,---,---,---,---,---
08/03/2016 08:37:38,---,59.41,0,123.2,0.202428,0.211697,-0.828238,---,---,---
08/03/2016 08:37:42,22.77,59.42,---,---,---,---,---,---,---,---
08/03/2016 08:37:43,---,---,0,125.78,0.20239,0.211729,-0.828252,---,---,---
08/03/2016 08:37:47,22.77,59.45,---,---,---,---,---,---,---,---
08/03/2016 08:37:48,---,---,0,127.03,0.202397,0.211696,-0.828259,---,---,---
08/03/2016 08:37:52,22.77,59.47,---,---,---,---,---,---,---,---
08/03/2016 08:37:53,---,---,0,124.95,0.202398,0.211666,-0.828247,---,---,---
08/03/2016 08:37:57,22.77,59.49,---,---,---,---,---,---,---,---
08/03/2016 08:37:58,---,---,0,121.94,0.202381,0.21175,-0.82823,---,---,---
08/03/2016 08:38:02,22.77,59.51,---,---,---,---,---,---,---,---
08/03/2016 08:38:03,---,---,0,123.87,0.202415,0.211768,-0.828241,---,---,---
08/03/2016 08:38:07,22.77,59.53,---,---,---,---,---,---,---,---
08/03/2016 08:38:08,---,---,0,124.78,0.202519,0.211784,-0.828246,---,---,---
08/03/2016 08:38:12,22.77,59.56,---,---,---,---,---,---,---,---
08/03/2016 08:38:13,---,---,0,125.1,0.202613,0.211861,-0.828248,---,---,---
08/03/2016 08:38:17,22.77,59.59,---,---,---,---,---,---,---,---
08/03/2016 08:38:18,---,---,0,126.54,0.202636,0.211818,-0.828256,---,---,---
08/03/2016 08:38:22,22.78,59.62,---,---,---,---,---,---,---,---
08/03/2016 08:38:23,---,---,0,128,0.202674,0.211858,-0.828264,---,---,---
08/03/2016 08:38:27,22.78,59.65,---,---,---,---,---,---,---,---
08/03/2016 08:38:28,---,---,0,130.92,0.202728,0.211838,-0.828281,---,---,---
08/03/2016 08:38:32,22.78,59.68,---,---,---,---,---,---,---,---
08/03/2016 08:38:33,---,---,0,132.43,0.202781,0.211857,-0.828289,---,---,---
08/03/2016 08:38:37,22.78,59.7,---,---,---,---,---,---,---,---
08/03/2016 08:38:38,---,---,0,134.79,0.202757,0.2118,-0.828303,---,---,---
08/03/2016 08:38:42,22.78,59.7,---,---,---,---,---,---,---,---
08/03/2016 08:38:43,---,---,0,135.24,0.202555,0.211735,-0.828305,---,---,---
08/03/2016 08:38:47,22.78,---,---,---,---,---,---,---,---,---
08/03/2016 08:38:48,---,59.7,0,134.47,0.202296,0.211667,-0.828301,---,---,---
08/03/2016 08:38:52,22.78,59.69,---,---,---,---,---,---,---,---
08/03/2016 08:38:53,---,---,0,132.31,0.202181,0.211707,-0.828288,---,---,---
08/03/2016 08:38:57,22.78,59.68,---,---,---,---,---,---,---,---
08/03/2016 08:38:58,---,---,0,130.1,0.202022,0.211694,-0.828276,---,---,---
08/03/2016 08:39:02,22.79,59.66,---,---,---,---,---,---,---,---
08/03/2016 08:39:03,---,---,0,127,0.201878,0.211659,-0.828258,---,---,---
